global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
994542.4185051186	-972.5862670642092	945924.0468818932	989114622206.0104	1460847.034589041	-27719.615068493174	768377059.5454341	2134074058467.5947	996124.8613125712	-2296.267669226392	5272845.208734408	992264739324.9893	1048255.4631812912	1189165.716455853	1.682181	38.698246	0.1061140437349225	0.0562179894421563	0.1292933578	-0.0355446656	0.0771950916	-0.0213434126	0.0994120511	-0.0101939468	0.002780982	0.0026073443	0.0098647928	-0.0903409724	-0.0713163274	-0.0889951911	0.1163157331	0.0204058215	-0.1164404171	0.1171446489	-0.0447708126	-0.0184117581	0.0815929038	-0.1063089449	-0.0010437559	-0.0401333047	0.0663749451	-0.0582209579	0.0799536949	-0.1595432305	0.1238910708	-0.0535015507	-0.0880193984	0.0888457432	-0.0130755003	0.0215373053	-0.0060231431	0.1004864253	-0.0914217294	0.0568241612	-0.0440997557	-0.0394903279	0.0914123861	-0.0559454656	0.1463859831	-0.0691753374	-0.0615388924	-0.0111352182	0.064011102	0.0015825007	-0.1632308194	-0.0072448157	-0.1077347203	0.0106538976	0.0154283207	0.0863160289	-0.0167933382	0.0755505301	0.0303073646	-0.0092788187	0.0435706886	0.0638410166	-0.0407379317	-0.1296449171	-0.1862304894	-0.0957820152	-0.0399460822	-0.0513531766	-0.0024539675	0.0877858806	-0.0262187867	-0.072916761	-0.0240598454	-0.0693218228	-0.0833517492	0.0631384491	0.0655938086	-0.1179948759	0.0418492478	-0.0840676663	0.0174104076	-0.0828337591	-0.0758288117	-0.0430244794	0.0024165871	-0.1452936597	-0.1238172894	-0.0021554137	0.1078703746	0.112689161	0.1044804285	0.0912392418	0.0272867324212313	-0.0220898675754597	0.0007445657662278	0.0004879622495013	-0.0553072782699075	-0.0162917664193287	0.0002654216530619	0.0030588950296249	0.0636655671050618	-0.0027002606179706	0.0040533044348091	7.291407404963498e-06	0.0044686473387774	-0.0008413733568657	7.079091256436238e-07	1.996880903836234e-05	-0.0004471836886719	-0.0004572448396635	1.999732514142068e-07	2.0907284339896318e-07	0.0005900019138744	2.0247859139000323e-06	4.099757997127989e-12	3.48102258375455e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993236.3732017851	-1306.0453033334345	1705754.3343593224	986518493051.0358	1463898.673630137	3051.639041095972	9312500.837141143	2142999326656.0745	990585.0642775882	-5539.7970349830575	30689351.188807078	981258769569.8336	1043196.1722796676	1178145.306671627	1.51074	34.754292	0.2494468356736111	0.1675111850548827	-0.0247431094	0.1097545552	0.0497997053	0.112969001	0.0118836871	0.0906980277	-0.0796140123	-0.0304542431	-0.1119519861	0.1150393113	-0.043020829	0.0790094855	-0.2774530222	-0.0407242718	-0.0204902348	-0.0036991746	0.0024339723	0.0007599377	-0.0893124093	-0.1341044257	-0.1348869794	-0.0365208016	-0.028853245	0.1306686571	-0.0103308948	-0.0802933636	-0.0845320503	0.2510803287	0.025602422	-0.0627884142	0.0684605401	0.012455629	0.0774855725	0.081065877	0.0653441831	0.077814766	-0.0690290735	-0.086553157	0.001355215	0.0918254565	-0.1577826176	0.2008588136	0.108963127	0.0821321104	0.095437925	0.022627839	0.0142407924	0.0101452219	0.0319457104	-0.0170159977	0.1337632811	0.0374478157	0.0059949126	0.1336567612	-0.0459640205	0.0099553717	-0.0098831484	0.0781110008	0.0178882101	0.2571248397	0.0145767966	0.0403223933	0.1022593475	-0.0641098436	-0.0100371055	-0.0840961066	0.0187308156	0.1132099898	0.0617587778	0.0210370898	0.1178402694	0.0621196248	0.036816704	-0.1693506156	0.0675805663	0.000652133	0.0510583708	0.1125267065	-0.1649037259	0.1878239439	0.0626347856	-0.1958798935	-0.0577360407	0.1338773109	-0.0238926954	0.1121369276	0.102329975	0.0866153656	0.0348215694989448	0.0075348370777134	0.0012125417023698	5.677376978768608e-05	-0.0625084642966129	-0.0072011860267054	5.185708019121711e-05	0.0039073081087209	0.0271479020631346	-0.0365176650419272	0.0007370085864295	0.0013335398601143	0.0012338753097105	-0.0032347720290669	1.0463750080033591e-05	1.5224482799131823e-06	-0.0007003432713956	-0.0002531595827237	4.90480697789091e-07	6.40897743248379e-08	0.0010659332526291	0.0004759313387546	2.2651063920884095e-07	1.1362136990604526e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994346.0763063608	1109.7031045756305	1231440.9803047923	988724119465.8552	1472833.69880137	8935.025171233108	79834674.81056924	2169239104324.925	995660.7267846984	5075.662507110275	25762349.886084966	991340282861.4338	1047302.317513046	1179909.189437624	1.247848	28.706509	0.095236798913681	0.0626863193594233	-0.0628057779	-0.0826322197	-0.023374966	0.0717546924	-0.0433474956	-0.137787684	-0.0174177252	-0.0074544297	-0.0192837923	-0.1230375896	0.0258535933	0.1367305194	-0.147329808	-0.0462416723	-0.0198028909	-0.1280546356	0.0077843984	0.0339565827	-0.0470651854	-0.0302482286	-0.0872840493	0.1012012658	0.0412256142	-0.0777021248	-0.0372273145	-0.0556075538	0.0392212772	-0.0399255665	0.0567936501	0.029676198	0.0952531573	-0.0476139019	0.0306306644	-0.1177356796	-0.0847151801	-0.0286734018	0.0194058286	0.0367712782	-0.0369480754	-0.1368790838	-0.1316217264	0.0413265692	0.0506167419	0.059723133	-0.0093774462	-0.0765184557	-0.0140377062	-0.0125209471	0.0935755965	-0.022213103	-0.017803921	0.1737673076	-0.0889454676	0.1293839741	0.0225920372	-0.068988749	-0.0233163748	-0.069014959	-0.0184973183	0.0236417943	-0.0012666205	0.0383187525	0.1108092078	0.0025022783	0.0202933819	-0.0505817136	-0.0109031645	-0.0516273937	-0.0331007356	0.0880738762	0.0185742465	-0.0737476632	0.0717302266	-0.0637729122	-0.0373705006	0.1109544158	0.0320887346	-0.0169508814	0.0208369906	0.0983386671	0.0578624124	-0.0746189975	-0.1845476703	-0.0323612449	0.090436926	0.1115355072	0.1	0.0816496581	0.0225219177716979	-0.0122996517272469	0.0005072367801151	0.0001512814326115	-0.0064067215978411	0.0561017426987718	0.0031474055338391	4.104608163224362e-05	0.0320150267219219	0.0048671246587872	0.0010249619360053	2.3688902444175385e-05	0.0016638682877758	0.0004299929780652	1.848939611854655e-07	2.768457679065972e-06	-0.0006911142563141	9.22901508149999e-06	4.776389152805915e-07	8.517471937455425e-11	0.0010660768560598	1.436034307001309e-07	2.0621945308847294e-14	1.1365198630263478e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993911.7515577674	-434.32474859338254	188637.9872407049	987860569884.6292	1458804.068321918	-14029.6304794522	196830531.38997415	2128109309752.5789	992083.2130617178	-3577.513722980628	12798604.438114712	984229101638.8618	1045975.6736567452	1157794.885574583	1.191289	27.405384	0.1118540646446808	0.0619889082043158	0.0658896974	0.0412455289	-0.1486932943	-0.01594208	0.1097877573	0.0326536874	0.0497384603	0.0583136845	-0.0314191508	0.101009741	-0.0826986297	0.1028664666	0.0176679763	0.0303889552	0.0589563586	-0.1953960403	0.0110392483	0.1158248114	-0.0243441898	-0.1052981201	0.128821458	-0.0174351702	0.0582366396	-0.0171960607	-0.0553087277	0.032065171	0.0383566775	-0.0084189635	-0.0423606795	0.0010463686	0.1285508784	0.0882667373	-0.0635942951	-0.1215506446	-0.0790532472	-0.0047450069	-0.2036848218	-0.0526743559	0.0854959775	0.088302237	-0.0621073552	-0.047035892	-0.030997389	0.0741030756	-0.1165974332	-0.0899369354	0.0812377092	-0.047011243	0.0541139628	0.1603708728	0.0266433133	0.1706494817	-0.0009758402	-0.0915839787	-0.0733341637	-0.0169283966	-0.068254137	0.0288970604	0.0513816884	0.0560472878	-0.0029831705	0.0440966981	0.0914025318	-0.0196667115	-0.0107865237	-0.1044558112	-0.0161243724	-0.0038306486	-0.0112251222	0.0103265626	0.0067696967	0.0882721162	0.0553534109	-0.1448384055	-0.0672319812	0.0879134583	0.012581866	0.1159166187	-0.0123857469	-0.0590673708	-0.0269369386	-0.0295686144	-0.0358725022	-0.0526888945	0.052998391	0.1108851636	0.097494591	0.0763617167	0.0006977110825943	-0.0218242066891036	4.868007547749102e-07	0.0004762959976087	-0.0582923614198591	-0.051885639822018	0.0026921196197401	0.0033979993999034	0.0321844529100161	0.0001694261880942	0.001035839009117	2.870523321213132e-08	0.0018622640207671	0.0001983957329913	3.936086686915525e-08	3.468027283043646e-06	-0.0008249062594658	-0.0001337920031517	6.804703369058578e-07	1.7900300107344513e-08	0.0006387687532935	-0.0004273081027663	1.8259221468973489e-07	4.080255201841323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995659.3194734454	1747.5679156780243	3053993.6199072343	991337480454.3243	1478750.204708904	19946.136386986123	397848356.76825184	2186702167926.6252	997930.1284840727	5846.915422354941	34186419.956172064	995864541336.238	1049972.1935398146	1175229.6852639818	1.036082	23.834867	0.0983611751248073	0.0560157800511506	-0.0886896343	0.0271168579	-0.1031757027	0.0819100103	-0.0765479735	-0.0955982006	-0.0037392436	0.0133059376	-0.0524506586	-0.0473068006	0.1119509046	0.0715377218	-0.0270464262	-0.0589663576	0.0126842118	-0.134627086	-0.1073526041	0.0170590877	-0.0048574656	-0.0886837357	-0.04630725	0.0358361642	-0.096198559	-0.0440968611	-0.0457907164	-0.0601658556	0.0116228461	0.1002061833	-0.0308601876	0.2033958656	0.0390221897	-0.1191086034	0.110435764	-0.0890343932	-0.0057933851	0.1433276464	-0.0760624663	-0.1519135478	-0.0938220376	-0.0723691586	-0.0863139758	-0.0018699932	-0.0244482736	0.0120480777	-0.0823474863	-0.0780264871	-0.030324425	0.0622698183	0.0242691963	-0.0486087596	0.0720638278	0.1206452893	-0.0565234913	0.0305775262	-0.0100084015	0.0583075856	-0.109591935	-0.0262156534	-0.0633636574	0.0187182022	-0.0972640868	0.0307240522	0.0552612182	0.0322357206	-0.0074747698	-0.1083419668	-0.0497245152	-0.0048269778	-0.0213206613	0.1100993409	0.0719762369	-0.0190309382	0.0483862704	-0.0943600383	-0.0981259652	0.0844375455	-0.0221056354	0.0172775983	0.0147056512	0.0245837703	-0.044239462	0.0007963674	-0.1371454997	-0.0184426636	0.0256499071	0.1101861821	0.0948181434	0.0707724105	0.0004789338957351	-0.0002187771868592	2.2937767648399962e-07	4.786345749002534e-08	-0.0583507957326219	-5.843431276279787e-05	3.414568908060482e-09	0.0034048153626301	-0.0127282968091293	-0.0449127497191454	0.0001620095396612	0.0020171550873345	0.0017651431006869	-9.712092008019998e-05	9.432473117224592e-09	3.115730165902564e-06	-0.0002700733707037	0.0005548328887621	7.293962556325816e-08	3.078395344520969e-07	0.001050239222572	0.0004114704692785	1.69307947088269e-07	1.103002424628639e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994935.4936796384	-723.8257938070456	523923.7797803997	989896636583.5458	1455910.0176369862	-22840.18707191781	521674145.4802016	2119673979455.7292	991935.4507608076	-5994.677723265137	35936161.00581128	983935938476.0466	1044791.0720549864	1176131.796338278	1.150445	26.465757	0.0790494467076939	0.04234297900508	0.1053950535	0.0074334579	-0.1136253733	0.0506167583	0.1306461773	0.0208965587	0.0245081788	0.009203458	-0.0828721583	0.0704988661	-0.0789653373	0.0258433544	0.0270205903	0.0644106906	0.0363674049	-0.0469106449	0.0441374118	0.0722455417	0.0742541038	-0.0041416688	0.1346034747	-0.0863496618	-0.0909798635	0.0426313942	-0.1351118444	0.1622084418	-0.0323826747	0.1459597934	0.0878689873	0.059429113	0.1299559765	0.0490308861	-0.0393601536	0.1425127722	-0.1866905681	0.0359337653	0.009391646	-0.0697617243	0.0999313168	0.0642388416	-0.0060366803	-0.0213762171	-0.0142850656	0.065137459	-0.0248111477	-0.0451804655	0.0807468104	-0.0408520327	-0.091038911	0.1746985425	-0.0132817872	0.0033480323	-0.0246840233	-0.1754448587	0.0145144515	-0.0616704592	-0.0507843611	-0.0243347257	0.0219060653	0.231662299	0.0667819645	0.0259303155	0.0833145708	0.0532634749	0.0022568728	-0.0927496552	-0.0467820274	-0.0711542907	0.0348561886	0.0333054198	-0.0954648044	0.1361665607	-0.0122852004	0.0114121343	-0.0409379173	0.0961680049	-0.1491617584	0.141255179	0.0535242835	0.0016818674	-0.0109347334	-0.0658180628	-0.1599223128	0.0134367181	0.0517815874	0.1094388693	0.0919753525	0.0649037979	0.0005009753971307	2.2041501395600048e-05	2.509763485302626e-07	4.858277837722389e-10	-0.0578612121715167	0.0004895835611051	2.396920633044479e-07	0.0033479198739572	-0.0305505204846525	-0.0178222236755231	0.0009333343018831	0.0003176316567403	0.0020315650640338	0.0002664219633468	7.098066255361684e-08	4.127256609402657e-06	-0.0007399501946265	-0.0004698768239228	5.475262905277953e-07	2.20784229659778e-07	0.0015282523946957	0.0004780131721237	2.284965927237621e-07	2.335555381893142e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995128.218380446	192.72470080759376	37142.81030137653	990280171017.0404	1470669.90744863	14759.889811643863	217854347.2518684	2162869976674.9624	994933.6596274176	2998.208866609959	8989256.407818574	989892987059.606	1047287.2704991302	1159873.212747241	1.259999	28.986025	0.0529365625039321	0.0312381818078167	-0.0903543353	0.073894856	-0.1130879304	0.0369182943	-0.0600311571	-0.0373926135	-0.0358077476	0.0759292718	-0.1579380155	0.0173181742	0.0785141873	0.0850067888	-0.0608703101	0.1831156144	-0.1315567197	-0.0189308315	0.0378831424	0.0766446681	0.0099016831	0.1282520978	-0.1832337993	-0.0451379432	-0.0658403906	0.1140004266	-0.0561706338	0.019431059	0.0424527544	0.0251962917	0.0791685846	0.0153002952	0.0058348655	-0.0680233988	-0.127232071	-0.0005550325	-0.0690834915	-0.0461991403	0.2720621432	0.0400346579	-0.0835088527	-0.0025942338	-0.0881456125	0.025378546	-0.0634824923	0.1651351563	0.0490292558	-0.1632175508	0.0213730567	0.0249038273	-0.1213411807	-0.1162500058	0.0902042617	-0.1327228422	0.020436145	0.0564458885	-0.0307461075	-0.0424533252	-0.041783302	-0.1193703112	0.0738077558	0.0193985621	0.0083892942	0.0072295912	0.0796137689	0.0521199845	0.0279211865	-0.0653841716	0.1087899663	0.0621415912	-0.0082388135	0.0716773268	0.0669402129	0.1095950329	-0.0595810815	0.0998630989	-0.0768290928	-0.0756930983	-0.002940697	0.2191381854	0.1603847996	0.0039292531	0.0238111456	-0.0379085182	0.0536091123	-0.0465452749	0.1957350592	0.108643553	0.0889712056	0.0587790397	0.0005240234926162	2.3048095485499943e-05	2.746006208136806e-07	5.312147055087228e-10	-0.0401816327283341	0.0176795794431825	0.0003125675292878	0.0016145636087147	-0.0273779338811834	0.003172586603469	0.0007495512636024	1.0065305756511595e-05	0.0018622094779948	-0.0001693555860389	2.8681314522613073e-08	3.467824139933666e-06	-0.00026907770416	0.0004708724904665	7.240281087601648e-08	2.2172090227812413e-07	0.0015272535039653	-9.988907304001298e-07	9.977826912793048e-13	2.3325032653742865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999522.5709944492	4394.352614003234	19310334.89619705	999045369927.3538	1457931.5223458903	-12738.38510273979	162266455.025703	2125564323849.8047	995885.9417662116	952.2821387940784	906841.2718662246	991788809007.5743	1048321.393361036	1168220.1086832683	1.322106	30.414806	0.1167439572075552	0.0458727526560266	0.090978969	-0.0496186989	-0.1067674103	-0.0032376593	0.0974864569	0.0084564701	0.1854115294	0.0388287414	-0.0798360737	0.0320540615	-0.0795031202	0.1219436443	0.0287677592	-0.0713636947	-0.0857323729	-0.1008986567	-0.068959513	0.0024535002	-0.1549729536	-0.0512951469	0.0668767084	-0.1888232283	-0.031594641	0.0927543131	0.0361127609	-0.1704530033	0.0840188199	0.0479153552	-0.0549684496	0.0162345152	0.1450438765	-0.0486160856	-0.176333319	0.0738997858	0.1114847765	0.0598353301	0.1035656634	0.0060477941	0.0944825743	0.0340969666	-0.1631913875	-0.0558135575	-0.0138187296	-0.1560164751	0.0461796483	-0.0789871417	0.0296189532	0.1232991086	0.0638374463	0.2753927361	0.0534596881	0.037458171	-0.0291485868	0.15885801	-0.074934603	-0.0111443114	-0.0191504622	-0.0012411991	0.085532412	-0.0087091273	0.0019687514	0.0381691447	0.0775567872	0.0247384765	0.0454846936	-0.0354236731	0.0647212673	0.0437597543	-0.0596852018	0.05493637	-0.0229363484	0.0132783597	-0.0484944979	-0.1601205879	-0.0871920763	0.0813633422	0.0126242714	0.1746355416	0.0936247057	-0.0483042234	-0.0293884647	-0.0660319546	-0.066729997	-0.030018652	0.0633604611	0.1078005821	0.085810973	0.0524223074	0.0168897080563681	0.0163656845637519	0.0002852622382293	0.0002678356312402	-0.0579406506474953	-0.0177590179191611	0.000315382717453	0.003357118997455	-0.0082485026248662	0.0191294312563172	6.80377955524246e-05	0.0003659351401901	0.0022349268821956	0.0003727174042007	1.389182633941824e-07	4.994898168760545e-06	-0.0007572517089031	-0.0004881740047431	5.734301506366653e-07	2.383138589069162e-07	0.0011183484435427	-0.0004089050604225	1.6720334843921005e-07	1.25070324117438e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000536.149704688	1013.5787102387984	1027341.8018493464	1001072586865.8818	1479532.0273972603	21600.50505137001	466581818.4742614	2189015020094.2476	998656.7972127418	2770.8554465301568	7677639.905565835	997315398619.2112	1052089.1254711056	1180322.9119107686	1.462872	33.653088	0.1953597832451991	0.1045549455261539	-0.1059327557	0.0490934563	-0.0598011118	0.1135261496	-0.0862922789	-0.0720212678	-0.1103843744	-0.1538835275	-0.1037931084	-0.1160788869	0.0625174497	0.1243747786	-0.0118584544	-0.0196196244	0.0088504518	-0.0659973173	0.0044984517	0.0511249074	-0.1090711632	-0.0348140101	-0.1832042225	-0.0916040991	0.2215555647	0.0638824988	0.0438706284	0.1166713365	-0.0889507881	0.0231713932	0.2499462211	0.031592014	0.1689526195	-0.3128316503	-0.0247805384	0.0327656054	-0.0865393892	-0.2288647772	-0.0572437083	-0.1651147964	-0.0663434061	-0.1000300217	-0.0674951385	-0.0654936516	0.0500179741	0.0735499152	-0.0062074903	-0.0240129295	0.0414587494	0.150339361	0.0600472563	-0.1229957588	0.1681448497	0.0976535284	0.0708470836	0.0487853179	-0.2675447207	-0.1029322028	0.1197007614	-0.1144614541	-0.0495709677	0.0789270408	0.266298915	0.0308401689	0.0940494001	0.140211951	0.0725544976	0.0130150116	0.0696988504	-0.1021915482	0.0436547529	-0.1565144945	0.2092537947	-0.0594609119	-0.1698819178	0.1758616986	-0.2720089188	-0.0813046962	0.0803732531	0.0980360431	0.327960096	-0.0727694563	0.0762569642	-0.3041322558	-0.0583758821	-0.360567922	-0.0234341616	0.1069103263	0.0825001988	0.0458586883	0.0233218680486544	0.0064321599922862	0.0005439095292788	4.137268216636847e-05	-0.0082500700035978	0.0496905806438974	0.0024691538047276	6.806365506426421e-05	-0.0481960700710715	-0.0399475674462053	0.0023228611702956	0.0015958081448691	0.0027090884989863	0.0004741616167906	2.248292388375706e-07	7.3391604953398435e-06	0.0007510120340767	0.0015082637429798	5.640190753280225e-07	2.274859518387436e-06	0.001114984300057	-3.364143485700159e-06	1.1317461392378816e-11	1.243189989373598e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999191.4907681608	-1344.6589365272084	1808107.6555824832	998383635223.4996	1465337.8487157535	-14194.178681506775	201474708.44254145	2147215010878.9128	993585.1590941412	-5071.638118600589	25721513.206042524	987211468372.13	1048875.896610456	1231614.1606852214	1.843673	42.413349	0.1687078744730203	0.089002352149869	0.1917900238	-0.0534956389	0.0740937294	0.1672463739	0.0899252755	0.0303854104	-0.0764346948	-0.0062964987	-0.0433742121	-0.0480185634	-0.1198051741	0.0504439251	-0.0056085303	0.1934392961	-0.2195497347	-0.0052598837	0.1246103643	-0.0742817281	-0.0868255341	0.136216457	-0.0865332199	-0.069741316	0.1099219333	-0.0406653425	-0.0377080654	-0.123199169	0.1085470352	-0.0749494737	-0.0568912112	0.0609288038	0.0867976507	0.0703350703	-0.0913031322	-0.0430988802	0.019408814	-0.0365150124	0.067944663	-0.0908465973	0.121005586	0.0023554731	0.047197623	-0.0656056496	-0.0126302139	0.133632868	0.2441932317	-0.0983813203	0.0588104798	0.0830595419	0.0967467087	0.0549743973	-0.0769990092	-0.0385566102	-0.0233489078	0.1162924845	-0.00023067	-0.1144412306	0.0742919447	-0.0770195728	0.0305076727	-0.0308749742	-0.1539043872	0.0779863909	0.0939318279	0.078163636	-0.0487010514	-0.0793273397	0.1736483307	-0.0870342907	0.0440010627	-0.0574332062	-0.1318760253	0.0503724671	-0.2068945757	-0.0027219251	-0.0120852248	0.0169905111	0.0510738923	-0.1539257401	0.0779095315	-0.0904953654	0.1347345781	-0.1188666592	-0.0268305626	0.1200709381	0.0531237742	0.105973176	0.0790446912	0.0391140859	0.0233780161126446	5.614806399020095e-05	0.000546531637363	3.1526050898477e-09	-0.0605820316815197	-0.0523319616779219	0.0027386342130594	0.0036701825626606	-0.0307632287736083	0.0174328412974632	0.0009463762445773	0.0003039039557025	0.0016401903162664	-0.0010688981827199	1.1425433250219047e-06	2.690224273574073e-06	0.0011059619284052	0.0003549498943285	1.223151787081749e-06	1.2598942748381338e-07	0.0005610939084325	-0.0005538903916244	3.0679456593394186e-07	3.148263740800588e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994819.1682608408	-4372.322507319972	19117204.108016808	989665177539.1912	1474909.1974315068	9571.348715753296	91610716.23855224	2175357140668.0515	992688.65987628	-896.4992178612156	803710.8476257713	985430775446.9648	1048448.2026478548	1204787.5053168405	1.560927	35.908833	0.1562318622179107	0.0777104793021118	-0.0053428417	0.190964696	0.1027269259	0.1416430004	-0.0166087294	0.1447356329	-0.1475344471	-0.0082750002	0.0499183976	0.1875874966	-0.0171220166	0.0714403042	-0.0900147711	0.0276195902	-0.0803041217	-0.0658793093	0.1453197714	0.0025510406	-0.0425780072	-0.0009390064	0.0256028225	-0.0205673343	0.0229649405	0.0452495012	0.0652716299	-0.0496197218	-0.1357433811	-0.001991106	-0.2119224021	0.1161429945	-0.0169220419	-0.0361494322	-0.0327023623	0.1032680653	0.0876371478	0.0997127215	-0.0431787246	-0.0260831357	-0.0213506543	0.175952162	-0.0579558182	0.0616061614	0.1433764068	0.131577335	0.0711635328	-0.043426034	0.079746229	-0.0015506693	0.1148454364	-0.0438681943	-0.0148677445	0.0173762016	0.0810418105	-0.0004701458	-0.0101185843	0.1275894973	0.0035200912	0.1581713119	0.0790848968	-0.1103674829	-0.032839569	0.1141226443	0.1029400916	-0.0368505448	-0.0374554545	-0.0947266096	0.0248790381	0.0165355483	0.0779607214	-0.1555206842	0.1048539343	0.0337941976	0.0144773068	0.0191694409	0.1344182448	0.0489968071	0.0346711187	0.0508785233	-0.1241580709	0.1536412546	-0.0247142382	-0.0392968541	0.1204829347	0.0231395161	0.0676923902	0.1049895425	0.0754505123	0.032215118	0.0236526621691268	0.0002746460564822	0.0005594484276868	7.543045634122424e-08	-0.0042880675703855	0.0562939641111342	0.0031690103953456	1.83875234881918e-05	-0.0122225691330584	0.0185406596405499	0.0001493911962123	0.0003437560599067	0.0013349974901951	-0.0003051928260712	9.314266108538668e-08	1.7822182988272163e-06	0.0003270150353442	-0.000778946893061	1.0693883334116837e-07	6.067582622093851e-07	2.278177936991207e-05	-0.0005383121290625	2.897799482958964e-07	5.190094712593511e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
