global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
859903.3362271768	3034.458101832308	9207935.971775731	739433747654.6292	1127883.6341375276	11544.435761976987	1272121492155.276	133273997.0624132	856345.0124124761	2628.658000477357	6909842.883473616	733326780283.7239	872991.226710304	858735.7802649824	1.31465	25.648857	0.1523075532743933	0.0925681239076939	-0.0440071013	0.0050769518	0.1181018804	-0.0175378799	-0.136721176	-0.2269905969	0.1038420883	-0.1036626476	-0.1811865815	0.0267542029	0.1026274997	0.0630501784	0.0171291326	0.0583008334	-0.0103193493	0.0776751146	0.0651454954	0.0670485997	0.0316552387	0.1226922163	-0.0765842474	0.0935706927	0.0239657363	-0.1243821986	-0.0018539011	0.0728561257	-0.0260644773	0.0501415839	0.0235562725	0.0933660187	-0.1086642617	-0.0003852344	0.0632810571	-0.1466209697	-0.129204238	-0.0626922305	0.1920098356	-0.0646948421	0.1089018894	0.0758249631	-0.0918177324	0.0028251952	0.1185643003	-0.0454850567	0.0138466901	0.1067331283	0.0237311088	-0.01024537	0.0121662593	-0.1188835282	0.0919205051	-0.0755338992	-0.0210103896	0.0209869458	0.2185771808	0.0067413922	0.0237107551	-0.0671812264	-0.0697588076	0.0019318063	0.028053331	-0.0762618546	-0.0180628349	0.1425963745	-0.0350116824	-0.0741750341	-0.0642020544	0.0845425252	0.0222347594	-0.0331298475	-0.116173044	0.0307741521	-0.0204424442	0.0133091502	-0.0108490052	-0.0170019281	-0.0566487693	-0.0209969229	-0.0600788707	0.0091475425	0.0736777723	-0.0253454198	0.0246325927	0.0425252595	-0.1069785401	0.0341227217	0.017058142	-0.1339960179	-0.0422297473	-0.0159278484	-0.0764918234	-0.0098051719	0.0146711064	0.0061444859	0.112689161	0.1044804285	0.0912392418	0.0436684954815973	-5.6551736562902855e-05	0.0019069374976262	3.1980989082799634e-09	0.0753427864471092	-0.0796943681972237	0.0056765354696147	0.0063511923223546	0.1003743512920323	-0.0407362075020216	0.0016594386016477	0.0100750103972963	-0.0018911307078097	-0.0003760939841998	3.5763753540208166e-06	1.414466849513545e-07	-0.0007299553266351	0.0002262794013776	5.328347788829555e-07	5.1202367487805016e-08	0.001006311333457	3.40351311942e-05	1.0126624998440055e-06	1.1583901554064062e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859213.1307333995	-690.2054937772918	476383.6236403553	738247204024.69	1122939.4589413546	-4944.175196172902	1260993028447.5024	24444868.37045136	856724.5128103119	379.50039783574175	144020.55195748626	733976890850.0662	872967.2526835074	852295.0867111405	1.18419	23.103573	0.1891248866929128	0.1211613400116608	-0.0385611097	0.042827485	0.0957468157	-0.0030400074	-0.0919146333	-0.0389510226	0.0234354171	0.1193378601	0.0527377524	-0.0372489668	0.0715993007	0.0742537545	0.1072633733	0.0555561178	-0.0803717064	0.0155108687	0.0952323125	0.0605095917	-0.0110045669	-0.0621501843	0.0793887572	0.0016066524	-0.0553600595	0.0695099622	0.0394113787	-0.171579076	0.016563569	-0.0476328957	-0.0445987105	-0.118645388	0.033744159	0.0053393667	0.084870222	-0.0712016058	0.0307161708	0.0244005106	0.0492504806	0.0172025768	-0.027179604	0.1188387774	-0.0142496711	-0.0594898096	0.0744877337	-0.0716330196	-0.0611549367	0.0451220587	0.0894959569	-0.0573006523	0.0113774351	-0.0584902207	-0.0676392354	0.1618454646	-0.0162732553	0.0007643615	-0.1147756968	-0.0965938031	-0.008846903	-0.0047275263	0.0432458655	0.1047237557	0.0165936639	0.0723733693	0.0869182277	-0.0746934319	0.0824501629	0.1102624912	-0.0534015285	-0.0023537756	0.0282624782	0.0180333868	-0.1014384555	-0.0737396567	-0.0916266067	0.0232860492	-0.031909443	-0.0854793259	-0.0539545775	-0.0183785259	0.0264087921	-0.1069658404	-0.0122837739	0.0096348658	-0.0440213856	0.022385537	0.0272331083	0.0794258278	0.063674382	0.0079022274	0.0593704067	0.0552604256	-0.0192654902	-0.0396841371	-0.021893961	0.0720166813	0.1121369276	0.102329975	0.0866153656	0.0545386550363815	0.0108701595547842	0.0029744648931774	0.0001181603687464	-0.0412572700557944	-0.1166000565029036	0.0017021623324567	0.0135955731764803	0.0769277623123372	-0.0234465889796951	0.0005497425347827	0.0059178806143834	-0.0013710434945045	0.0005200872133051	1.879760263823111e-06	2.704907094435685e-07	-0.0007413487102752	-1.1393383640099998e-05	5.495979102267024e-07	1.298091907704983e-10	0.0012389923696223	0.0002326810361652	1.535102091982282e-06	5.414046459095761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856771.7873627739	-2441.343370625633	5960157.453297726	734057895620.8022	1119659.7336178415	-3279.72532351315	1253637919085.1758	10756598.197693435	855618.2317592298	-1106.281051082071	1223857.7639832515	732082558518.791	871783.3039619165	862999.8472250405	1.220944	23.820646	0.1712097551585887	0.1180449171679382	-0.0608952282	0.0617700097	0.0561160878	-0.0483276226	-0.0380271615	0.0227686294	-0.0290189734	0.1255975749	0.1020588075	-0.0708609745	0.0345202163	0.0640787802	-0.0312933505	0.0135897165	0.0165227266	0.0160772135	0.0623952239	-0.0221634152	-0.0169211459	-0.060415346	0.1047027342	0.004117351	0.0409000259	0.021202725	0.0459652657	-0.0213581774	-0.0347998085	0.1088525516	0.127972068	0.0315212854	-0.055093151	0.0165545997	0.0556436716	0.0222985703	-0.1042185106	0.094479425	0.1061483186	-0.0299023624	0.1234475952	0.0514618408	0.0534762133	-0.0930389868	0.0279518692	-0.0697414712	0.0295369763	-0.0332909204	0.0215482575	-0.0138927701	-0.0648580787	0.0280294817	-0.0609410059	0.0866907329	-0.0076692467	-0.0301408899	-0.0847607014	0.0361132418	-0.0089119637	0.0226344099	-0.0123355531	0.014606218	0.03921347	-0.0579287019	-0.1310602233	0.0513452765	-0.0724255948	-0.0537801586	0.0319480783	-0.0079818589	0.0241569332	0.0136728941	-0.0762176758	0.0387388869	0.0192487399	0.0105358991	-0.0252415261	-0.0111884954	-0.0795605917	0.0445072762	0.0334324909	0.004651346	-0.0841100221	-0.0549398184	0.0407169461	0.0130361968	-0.1184959409	-0.0016431194	-0.1377628384	-0.0196240668	-0.1999941432	-0.0693483628	0.0441956276	0.0691386301	0.0295881016	0.0346721317	0.1115355072	0.1	0.0816496581	0.0437371170390008	-0.0108015379973806	0.0019129354068832	0.0001166732231088	0.0734300298722416	0.114687299928036	0.0053919692870382	0.0131531767647832	0.0578548373655252	-0.0190729249468119	0.0003637764660267	0.0033471822065913	-0.0014632056337942	-9.216213928970002e-05	2.140970726767087e-06	8.493859918454067e-09	-0.0007410852751423	2.634351328998936e-07	5.492073850327385e-07	6.93980692459846e-14	0.0007984580983177	-0.0004405342713046	6.375353347691178e-07	1.940704441938749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856172.5000879673	-599.2872748066438	359145.23774517386	733031349906.8802	1109403.068488436	-10256.665129405446	1230775168371.5576	105199179.57676163	855490.7814688097	-127.45029042009264	16243.57652816596	731864477178.1147	872091.13252457	844573.1139787947	1.168161	22.79084	0.1735311582573634	0.0876119457476246	-0.059528425	0.0029220753	0.0618575321	-0.0882513078	-0.0323283671	0.0047976754	0.0355234224	-0.0406551843	0.1008380719	-0.0235934584	0.0659767854	0.023897844	0.060810022	-0.0761009216	0.0269272219	-0.0314906871	0.0898251754	0.0570209625	0.0210467955	-0.0698942452	-0.0429360735	0.0080957862	-0.0326277089	0.0498626797	0.1664521414	-0.0886027826	-0.023922499	-0.1049738464	0.0034221637	0.1238605315	0.0600269886	-0.0048607769	-0.1043449261	-0.071573307	-0.0215538712	-0.0673508507	-0.0455115039	-0.0341446804	0.0143244371	-0.0790274778	0.0925484307	-0.0328630052	0.0633842458	-0.0051160759	-0.0638955568	-0.0022848716	-0.0540387616	0.0186065571	-0.0560219542	-0.0715620448	-0.0388765582	0.0616828213	0.0195045284	-0.0181400135	-0.0683274008	-0.1160175763	0.051289859	-0.0365926671	0.0882593301	0.1234825026	0.0463262421	-0.0195748834	0.0384166175	0.1027362848	-0.0350961902	0.0664613917	0.1329926845	-0.0229849065	0.049458786	0.1251828515	0.0050249644	-0.024718709	0.0475014711	0.1039498962	0.0275431522	0.0329175985	-0.0890624771	0.0428796284	0.0041429728	0.0190702949	-0.0352797798	-0.0194349045	-0.0765436325	-0.0698150228	-0.0868966086	0.0114899325	-0.1064605941	0.0565706165	-0.1866727182	0.0276829213	0.0062093033	0.0738661301	0.1338771288	0.0265708878	0.1108851636	0.097494591	0.0763617167	0.0497153578527047	0.0059782408137038	0.0024716168064224	3.5739363226635053e-05	0.0285807727259452	-0.0448492571462964	0.0008168605696121	0.0020114558665746	0.0161180805667271	-0.0417367567987981	0.001741956868082	0.0002597925211555	-0.0003770932253399	0.0010861124084543	1.4219930059724861e-07	1.1796401637984003e-06	-0.0011711322085992	-0.0004300469334569	1.3715506500184402e-06	1.8494036497568337e-07	0.0006952793702576	-0.00010317872806	4.834134027058048e-07	1.0645849924100054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857122.2039216594	949.703833692125	901937.3717295196	734658472455.5227	1102109.4798664649	-7293.588621971197	1214645305611.5298	53196434.98654771	854296.1164664227	-1194.665002387017	1427224.4679283714	729821854609.6116	870384.4540022267	855701.5301011651	1.369942	26.727594	0.0793310652414538	0.0371245854690554	-0.0395164326	-0.1351181806	0.0641761944	-0.1210862573	0.1217577476	-0.0289441122	0.0989471217	0.0559732407	0.0272847618	0.128221685	0.0122097314	0.0525158417	0.0328487979	-0.0310153643	-0.0128472143	0.0739244972	-0.0307094518	0.0403589602	0.083689186	0.0721987709	-0.0297754427	0.0015669472	0.0889513219	-0.0174241451	-0.1006835773	-0.1123573682	0.1017690722	0.066247209	0.074674853	0.0800874907	-0.1225491918	-0.0420326582	0.0553607919	0.1091298461	0.0164620235	-0.0396089286	-0.0379666674	0.0883115396	0.1212450527	0.0098097861	0.0786614602	0.1208634003	0.0527977163	-0.0671134474	-0.0307095681	-0.0064526296	-0.0424540217	-0.1062013578	-0.0306065628	0.0478308634	0.1301239773	-0.0382605485	-0.0390612717	0.0119830255	-0.0677048496	0.1439056411	-0.1299634827	-0.0373214159	0.0564324677	0.1137864353	-0.006263215	0.0390705995	-0.0333699317	0.0743019887	0.0012938642	-0.0964160281	-0.0390722077	0.0856771606	0.0630703074	-0.0618489756	-0.0276200472	-0.0341449037	0.0391223084	-0.0185909067	0.1220865224	-0.0063986389	-0.0790255534	-0.0129155683	-0.112974886	0.1101430619	-0.0070785514	-0.049159703	-0.0175392328	-0.0503212265	0.0613000628	0.0054302333	0.0038243799	0.0361511439	0.0551107997	0.0337803844	0.088510463	-0.0395133455	-0.0601243689	-0.0304095915	0.1101861821	0.0948181434	0.0707724105	0.0436916281993546	-0.0060237296533501	0.0019089583747106	3.628531893664934e-05	0.0378052154277952	0.0092244427018499	0.001429234313542	8.509034315971368e-05	0.0402630959148808	0.0241450153481537	0.0005829817661625	0.0016211168926508	-0.0006867878625325	-0.0003096946371925	4.716775681219601e-07	9.591076830585613e-08	-0.0009101611096982	0.000260971098901	8.283932456070588e-07	6.810591446159556e-08	0.0004671875555892	-0.0002280918146684	2.1826421209741186e-07	5.202587591872373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854542.7581412119	-2579.4457804474514	6653540.534268161	730243325491.5898	1103378.9626927313	1269.4828262664378	1217445135312.8877	1611586.6461854223	853235.4465706557	-1060.6698957670014	1125020.6277863816	728010727284.6262	870561.3177230498	844421.348008193	1.132949	22.103859	0.1375187568278616	0.081248474008898	-0.0577112939	-0.1518002906	-0.0381080013	-0.139615712	0.1169731128	0.1019256199	0.0443846252	-0.0649496795	-0.0369710874	0.1043715312	-0.0529880255	0.0089907893	0.0489973261	-0.0670981766	-0.1082012902	-0.0666635075	-0.0526731594	-0.0056400464	-0.0155061226	0.1132449348	-0.0449427653	0.0716501227	-0.0017171606	-0.1260742785	0.0789977234	-0.0818639284	-0.0128937208	-0.0158286523	0.0519648692	-0.0267181811	0.0797615542	0.0020067372	0.0523759263	0.1128669014	0.0172966707	-0.0229601532	0.0589841832	0.0840166323	0.0366175977	-0.0814493894	0.1945452469	0.10728036	-0.035912384	-0.0145749185	-0.1099576629	-0.1030013997	0.0373452853	-0.0595121374	0.0483738351	0.0251746658	0.0223058784	-0.0185759384	-0.1076261005	-0.0095247436	0.1037977446	0.0238797266	0.0433929223	0.0736940206	0.0452660168	0.1412997837	0.0222157994	0.0811486431	0.0542819693	0.1002605129	-0.0791045305	-0.1005549515	-0.0664598164	-0.111037866	-0.0155669484	-0.057302927	0.0006547418	-0.054234692	0.0688994337	-0.0194094084	0.1628422445	-0.0320160517	0.0200050245	-0.0219650355	0.0522648298	-0.0154105194	-0.0473826907	0.0392626239	0.0409033869	0.0103289736	0.1260287009	-0.0442895329	-0.0943620442	0.0808243358	-0.1098271864	0.0051947315	-0.0312430166	0.0466685417	-0.0234475584	-0.0516597948	0.1094388693	0.0919753525	0.0649037979	0.0434707045241822	-0.0002209236751724	0.0018897021518287	4.8807270251680986e-08	-0.03526928395911	-0.0730744993869051	0.0012439223909883	0.0053398824606468	0.0224042202253968	-0.017858875689484	0.0003189394408924	0.000501949083908	-0.0001998710819035	0.0004869167806289	3.994844938127561e-08	2.370879512581097e-07	-0.0005085504752748	0.0004016106344234	2.5862358590222493e-07	1.612911016819659e-07	0.0005059493020628	3.8761746473600005e-05	2.559846962578345e-07	1.5024729896836423e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853359.6008501672	-1183.157291044714	1399861.1753522658	728222608363.1567	1103486.2624414924	107.29974876111372	1217681931397.0942	11513.236084198128	852614.9505689051	-620.49600175058	385015.2881884558	726952253933.6165	869757.5994375768	826063.2081177286	0.927792	18.10124	0.0914749051143783	0.0509286126388328	-0.0762533587	-0.1733491104	-0.0177452587	-0.1445100757	0.1209738655	0.097035271	0.0295222786	-0.0275297436	-0.0337873517	0.0749881458	-0.0799901075	0.0411326793	0.0095876916	-0.0846260257	-0.023500956	-0.0414431043	-0.0429125466	0.0048279468	-0.0057432918	0.0444710024	0.0244286879	-0.064053531	0.0273498029	-0.0046251441	0.0186985649	-0.1023869125	-0.0145568484	-0.0007418322	0.0732721539	-0.0258126095	0.1564638802	-0.0155347217	-0.0494389619	0.0017301253	0.0178621081	-0.0490193497	-0.00526877	0.052024565	-0.0288549793	-0.0998609769	0.0156582411	0.092669761	-0.061629816	-0.0466108286	-0.0830316832	-0.1090458119	-0.0218929065	-0.0281806472	-0.0030209871	0.0301500111	0.0470999674	0.0145121957	-0.0767620941	-0.0267416035	-0.0133836936	0.0010688101	0.013007382	0.0336553945	-0.0481242104	0.0611916236	-0.0422373962	0.0332868364	-0.0167818079	0.0830606677	0.0546612684	0.0354685802	-0.029405347	-0.1432899762	-0.1063333845	-0.0875380421	-0.0059335787	-0.0774617385	0.0767244922	-0.040409471	0.1542835757	0.0181334256	-0.0394527902	0.0323923836	0.0707642305	0.037909842	0.030177365	0.0227073558	0.0199462064	-0.0082902347	0.0957242299	-0.039675274	-0.0766945735	0.0303935897	-0.0419346221	0.0542795112	-0.0492553419	0.0770589425	0.0065603059	-0.0648413054	0.108643553	0.0889712056	0.0587790397	0.0251544638935428	-0.0183162406306393	0.0006327470537715	0.0003354846708394	0.0069255936067378	0.0421948775658478	4.796384680568748e-05	0.0017804076927968	0.030457111343793	0.0080528911183961	6.484905536474438e-05	0.0009276356314082	-0.0006318784075641	-0.0004320073256606	3.9927032194574283e-07	1.866303294244237e-07	-0.0005086516506429	-1.0117536809999689e-07	2.587265017017468e-07	1.0236455110169869e-14	0.0004798398871016	-2.610941496120002e-05	2.3024631725367625e-07	6.817015496161355e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852421.0145923116	-938.5862578556408	880944.1634354553	726621586118.5858	1102746.1354109307	-740.1270305616781	1216049039163.743	547788.0213680472	852115.3065125716	-499.6440563334618	249644.18302935557	726100495593.0139	869984.6013782248	823687.3501061114	0.91496	17.850899	0.1947606802225711	0.1019712189979768	-0.0963752476	-0.1610732524	-0.042122831	-0.1435137257	0.1151601521	0.018477033	0.0532077331	-0.1037170578	-0.0373482143	0.1019769757	-0.0672787067	0.046466343	0.0553353458	-0.0506268929	-0.0424880682	-0.0915200567	-0.0645318906	0.0279087755	0.0112003378	0.0052480507	-0.0179174979	-0.0842939056	-0.0628071315	-0.0297111279	0.0751092598	0.0152558918	0.0029654101	-0.1546276461	0.1287792566	-0.1338568463	0.0467541245	-0.0787338426	-9.89074e-05	0.105304099	0.0355823242	-0.1047791063	-0.0175743664	0.014566902	-0.0740025586	0.04493006	-0.0874885389	0.1058173289	-0.0365140966	-0.0358653157	-0.1099355781	-0.0388087328	0.007569329	0.0428245562	0.1090851727	0.0052281885	0.0562378933	-0.036387437	-0.0243717119	0.0561096224	0.0074104243	-0.0704899224	0.1022325912	0.0161668649	-0.0387592378	0.097585278	-0.1122482194	0.1370876192	-0.0420612241	-0.0371022826	-0.0215480108	0.0326000411	-0.0403675795	-0.1406845482	-0.0716899568	0.0342569018	-0.0136953205	-0.1382398454	0.0865514993	-0.0019413984	0.1816088308	-0.0367215535	0.0897179652	-0.1015919451	0.0475205688	0.0218848406	0.042532091	0.073857965	0.0038735541	0.0649476433	0.108242158	-0.0088648857	-0.0392110738	0.0792619617	-0.0223388881	0.0485802765	0.0281909211	0.0851559482	0.0180774205	0.0821762056	0.1078005821	0.085810973	0.0524223074	0.0214624623590964	-0.0036920015344464	0.0004606372905156	1.3630875330354578e-05	-0.0740039965266703	-0.080929590133408	0.0054765915019194	0.0065495985591614	0.0442243960594197	0.0137672847156266	0.0001895381284411	0.0019557972068204	0.0003619310867057	0.0009938094942698	1.309941115239689e-07	9.876573109007956e-07	0.0003440723426177	0.0008527239932606	1.1838577695443195e-07	7.271382086823038e-07	0.0003989372978502	-8.09025892514e-05	1.591509676160192e-07	6.5452289475807434e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854313.3935406243	1892.3789483127184	3581098.08401715	729851374382.8976	1104712.065373761	1965.9299628303847	1220388747382.361	3864880.61875428	850932.2674053151	-1183.039107256569	1399581.5292984196	724085723711.5507	868342.2356630068	825311.6482388055	1.008745	19.680632	0.1858046242507987	0.1071273539485078	-0.088269496	-0.1750607244	-0.064365919	-0.1112184653	0.1536298985	-0.0792065796	-0.0130922364	-0.0613105874	-0.0344456333	0.1142118957	-0.1118428843	0.0564698955	-0.0039194789	-0.0082494808	0.0807587435	-0.0188650097	-0.0818386166	0.0037014327	-0.0321401699	0.043941916	0.0128140972	-0.1262753421	-0.0870638361	-0.0748382381	0.0632288508	-0.0042233876	-0.0180605074	-0.1101880465	-0.0427143819	0.0807983721	-0.0049209754	0.039367154	-0.1085982373	-0.0819314911	-0.0181091049	-0.0483326699	-0.034162273	-0.0198460132	0.0013468313	0.0837954943	0.0240707797	0.13747643	-0.0747461376	-0.0680751302	-0.0142948532	0.0339214116	-0.0660123202	0.0802172352	0.0944197043	0.0558420437	0.0102336491	-0.0583221264	-0.0129926034	0.0594786255	-0.0038849071	-0.0372295941	0.1228087321	0.0142525268	-0.0636425885	0.0547414382	-0.0223118435	-0.0625671016	0.0422344837	0.0798920708	0.0685760712	0.0389846141	0.0434977953	-0.0406154101	0.0707709384	0.0425505634	-0.0270557476	-0.0548422586	0.1023070038	-0.0956697166	0.1115169673	0.0580151303	0.0502672536	-0.0343620153	0.1018975644	-0.0520460737	0.1043843479	0.0349594497	-0.016005729	0.0631241376	-0.0381132417	0.0108661677	0.0554335906	0.0604235356	0.0206028335	0.0685509359	0.0883933474	-0.0040681654	0.0284617373	0.0213563818	0.1069103263	0.0825001988	0.0458586883	0.0147043556742687	-0.0067581066848277	0.0002162180757953	4.567200596351284e-05	0.0168176280643166	0.0908216245909868	0.0002828326137096	0.0082485674933461	0.0385563593129205	-0.0056680367464991	3.21266405596652e-05	0.001486592843467	-0.0007969704548354	-0.001158901541541	6.351619058805443e-07	1.3430527829863376e-06	-0.0001481591605356	-0.0004922315031533	2.1951136850613696e-08	2.422918526965572e-07	0.0003989413777255	4.079875300013608e-09	1.591542228615201e-07	1.6645382463661128e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858314.3380631087	4000.9445224844394	16007557.071998231	736703502924.7125	1114161.7935710351	9449.728197274031	1241356502253.426	89297363.0023559	854356.7910964354	3424.5236911203247	11727362.511044372	729925526492.5981	871620.154971591	838197.8601063649	1.236731	24.128653	0.0524735255669041	0.0260291100439326	-0.0306851162	-0.0665941045	-0.1435665537	-0.0125912682	0.139246231	-0.1106751241	-0.072514442	-0.0708647281	-0.0921670304	0.0575062802	-0.0967927135	-0.0256329655	0.01262489	0.1087850557	0.0135543987	0.0279920483	0.0068616503	0.0697817621	-0.0129993518	-0.0287483668	-0.0082492566	-0.0861996893	0.0307156019	-0.0187184259	-0.134836407	0.0887898266	0.0127319608	0.0168273862	0.1279798232	-0.0291035012	-0.174191133	-0.0583729428	0.120854981	-0.0812452948	-0.0656635605	-0.0212298833	-0.0255960331	0.0549034286	-0.0070047931	-0.1727554698	-0.0761775558	0.0876197504	-0.0869634879	0.0112044756	0.0388192729	0.1454279218	0.0355533519	0.0514361929	0.0783275452	-0.0401335107	0.0456985308	-0.0327361478	0.0358797431	0.0770610682	-0.0467809934	0.0135446911	-0.0964433284	-0.0539888778	-0.0771430247	0.019828032	-0.0219890977	0.0315436966	-0.1466778469	-0.0153183949	-0.0963865865	0.0053607919	-0.061766041	0.1955576008	-0.0484100013	-0.015674065	-0.0064040579	-0.0850420396	0.0436451596	-0.0758431374	-0.0019980217	0.1270666373	0.0575729519	-0.1693901658	-0.0229539931	0.0492572479	0.0675597716	0.0159404351	-0.1057070313	0.0489902119	-0.0934066755	-0.0010986616	0.0608888635	-0.0350500555	0.0486865258	0.0970161317	0.1473046624	0.0053180866	-0.0748068122	0.0181216327	0.105973176	0.0790446912	0.0391140859	0.0191184796155567	0.004414123941288	0.0003655162628104	1.9484490169051905e-05	0.002529553627653	-0.0142880744366635	6.398641555172451e-06	0.0002041490711076	0.0233885857057032	-0.0151677736072173	0.0002300613561997	0.000547025941313	-0.0006000052327633	0.000196965222072	3.600062793433418e-07	3.8795298705911667e-08	2.6880242598004145e-05	0.0001750394031336	7.225474421275565e-10	3.063879264936839e-08	0.0003990078241545	6.644642900000474e-08	1.592072437365084e-07	4.4151279268526706e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
