global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
982560.7160387916	3196.147991838632	965425560702.6628	10215361.985734122	1168548.2589111328	11133.206502278568	1365505033404.24	123948287.0223778	986016.9403817082	2301.413218065049	972229406719.7052	5296502.800284523	1002674.6717842624	945002.5764322917	0.959831	16.277723	0.1343497418588992	0.0779613657407387	0.0424696497	-0.1159354216	-0.0966257265	-0.0342361183	-0.122631101	0.0826515429	-0.094640464	0.0496336568	-0.0844796563	-0.0956493089	0.0297484236	0.0290224344	0.1397424581	-0.0014704934	0.0135138567	-0.0723051415	-0.0494104163	0.0763002873	0.0424130724	-0.1333216086	-0.1173293984	0.0333706736	0.0537088844	-0.034744127	0.0171031664	0.0409990232	-0.0702988585	0.1336139197	0.0962273459	0.0422132262	0.0017988981	0.1228023504	0.0280888261	-0.045036656	-0.0477692586	-0.0507028283	-0.0190343921	-0.1272159414	-0.0907262841	-0.1149450326	0.0151323939	-0.0415440304	0.0627426155	0.0163735958	0.168705699	0.0009323833	0.1430786846	0.0081790251	-0.0914658703	0.03511557	-0.0617844054	-0.0521791474	0.0235426111	0.0302957314	-0.1553312412	0.078716094	-0.0314860266	0.057298819	0.052826209	0.0835421328	-0.0575842531	-0.1177192441	0.0576458303	0.0775817373	-0.0804499992	0.0605629548	-0.0143823103	-0.0071473745	-0.0155994188	-0.1675461663	0.1550062931	-0.0776323451	-0.0036635556	-0.0035757109	0.0872655164	0.0975474562	0.0134203001	-0.0400720638	0.023592709	-0.0521586534	-0.0070487328	0.0953845123	0.0026795853	0.0045240653	0.0781753948	0.0939005282	4.4857e-06	-0.0303158042	0.0806159451	-0.038873099	0.0193944854	-0.1491419485	0.0297067243	-0.1507083384	-0.0885311687	-0.0802886616	-0.0498879124	0.0038999148	0.0772352088	0.0891417856	-0.0314093443	0.112689161	0.1044804285	0.0912392418	-0.007823678678676	0.0083305075174849	6.120994806716944e-05	6.939735549887246e-05	-0.0452779700566452	-0.0427805021557219	0.0018301713646957	0.0020500945724504	-0.0099718129685015	-0.0009426426535696	9.943705387877468e-05	8.885751723289232e-07	-0.0004669776435453	0.0011908625505199	2.1806811957112125e-07	1.4181536142307615e-06	0.0006060171117727	-9.205660132000256e-07	3.672567397613251e-07	8.474417846589896e-13	-7.385851196134566e-05	0.0004541386741093	2.0624193532180238e-07	5.455079789144239e-09	0.0
981119.4955674342	-1441.2204713573446	962595464582.4966	2077116.4470594868	1168014.5904947915	-533.668416341301	1364258083608.7156	284801.9786002322	983939.7217498112	-2077.2186318970053	968137376037.096	4314837.244700066	1001067.561002831	953149.2681733632	1.044406	17.712017	0.1896598958871104	0.1126704194418911	0.0470708806	-0.0590057779	-0.1162575015	0.135238213	-0.0266440776	0.0763042817	-0.0629516628	-0.1630603706	0.0833422142	-0.0110996606	-0.0895358197	0.044759696	0.0881558775	-0.1449930479	-0.0489208935	0.0210942505	-0.0391158762	-0.0049946606	-0.0957739082	-0.0161591089	0.0695568203	-0.0685343565	-0.1069791129	-0.021789513	-0.1168679676	-0.0467872985	0.0258174481	0.0615061671	0.0179114328	-0.0018536389	-0.0632836184	0.1446146854	0.0532269767	0.0313631921	0.0442622736	0.0589781177	-0.0516644327	-0.0607644759	-0.0953043237	0.0286176994	0.0169388059	0.0176373048	-0.0429591862	0.0782016805	0.0206718679	0.0292552972	0.0964828868	-0.1457049721	0.0302525709	0.067039278	0.0485113845	0.0673032217	0.0854402253	0.0997664805	0.1035745387	-0.0357820282	0.0434626154	-0.0437759962	-0.096468195	0.0131459615	0.0162729034	0.0140138698	-0.1060810611	0.0151621409	-0.0553465632	0.112648322	-0.0143487785	0.0183648366	-0.1071379809	-0.0614132813	0.0690619739	-0.0698345021	-0.004974073	0.034116607	0.0452936664	0.0528270179	0.0489378714	-0.1048935903	0.0259849011	0.0224757755	-0.1471119683	-0.0308476288	0.0498744743	-0.0804669957	-0.0098970341	0.0175520209	-0.0261151374	-0.0123690072	-0.0843019233	-0.0213101682	-0.1262079401	-0.0166779186	-0.0186447108	0.0874462879	-0.1255714086	-0.0170989148	-0.1068419774	0.10473297	-0.1323043959	0.0226792516	-0.0638414406	0.1121369276	0.102329975	0.0866153656	-0.0025714816981121	0.0052521969805639	6.612518123725488e-06	2.7585573122644545e-05	0.0521588478098067	0.0974368178664519	0.0094939334759401	0.0027205454048465	0.0014306239969954	0.0114024369654969	2.0466850207790947e-06	0.0001300155687521	-0.0015148959286195	-0.0010479182850742	2.294909674547937e-06	1.0981327321928523e-06	0.0005018280470339	-0.0001041890647388	2.518313887898581e-07	1.085536121114586e-08	-0.0004331200436403	-0.0003592615316789	1.290688481443083e-07	1.875929722029754e-07	0.0
981230.3326290164	110.83706158213316	962812965671.25	12284.854220161582	1165335.062133789	-2679.528361002449	1358005807038.362	7179872.23741647	986118.1579743008	2178.436224489589	972429021486.628	4745584.384168456	1003332.8690657666	936412.9481510709	1.13223	19.201429	0.1894787090951645	0.0966132261532244	0.094948554	-0.0513732203	0.0024947412	0.0153328945	-0.0735761003	0.0086993832	-0.0270962078	0.0658463306	0.0458347621	0.0155474769	0.0427696384	0.055314894	0.1020168007	0.0184167092	-0.0229256678	0.0315671665	0.1046835703	0.1072475578	0.0016371798	0.00056026	0.0136249341	0.1264627864	0.0742493848	-0.1541740273	-0.0102301755	0.0048270953	-0.0940729386	0.0856702589	0.0640619101	-0.0364905399	-0.0092735688	-0.0559174953	-0.0824808135	0.0512927088	0.0350796382	-0.0742548465	-0.0175815988	-0.0713731498	-0.1271805282	0.0202169219	-0.052297468	-0.0422943121	0.062428337	-0.1418419259	-0.0176012549	0.0486531749	0.102047401	0.0458355489	0.0607405821	0.0113435155	-0.0442467079	-0.1638424397	-0.0723257397	-0.00187397	0.0079602396	0.0828642707	-0.0398951679	-0.0760211652	-0.0513469639	0.1198657531	-0.129152159	-0.0055561225	0.0139439602	0.1190555239	-0.0458403224	-0.0982353868	0.0896501067	0.0278579611	0.0060185967	0.0511700398	0.0077771715	-0.0683817917	-0.0353832556	0.0596838091	-0.0739693914	-0.0734987287	0.0290015902	-0.0411317028	-0.0344032183	-0.0494560625	-0.0278540901	0.1024180725	-0.1246000533	0.0825871207	-0.0046207581	0.0885575087	-0.0616920897	0.0856700241	-0.0271675544	0.0937578227	-0.0686407911	0.1056586385	-0.0105175415	0.0465224306	-0.0902919327	-0.116891741	-0.0234472807	-0.0378225775	0.0714808449	0.0654517101	-0.0832390513	0.1115355072	0.1	0.0816496581	0.0138859521342453	0.0164574338323574	0.0001928196666745	0.0002708471283464	0.0077061524541193	-0.0444526953556874	0.0019760421243855	5.938478564612892e-05	-0.024194962951924	-0.0256255869489194	0.0005853962322449	0.0006566707064766	-9.399174279000014e-05	0.0014209041858294	8.834447712701542e-09	2.018968705307793e-06	0.0002230029950931	-0.0002788250519408	4.973033582049318e-08	7.774340958978982e-08	-7.398942224659207e-05	0.0003591306213937	1.2897480322263078e-07	5.474434604384494e-09	0.0
981868.8853244762	638.5526954598026	964066507968.3292	407749.54487897945	1172268.5689290364	6933.506795247318	1374213597698.931	48073516.47974074	983656.3444822374	-2461.813492063433	967579804040.158	6060525.669705554	1000522.5248439314	946575.463155692	1.048075	17.774246	0.1278762695673442	0.0730769275947765	0.0807238174	-0.0467343519	-0.0955217479	0.0534016743	-0.0545600332	0.0470395435	-0.1336594111	-0.117873529	0.09487456	0.0157491358	-0.0455224479	0.0426132827	0.0522994747	-0.0865451204	-0.0321781072	0.0857309148	-0.0207256013	0.086168655	-0.0042711678	-0.0678498382	0.0032157377	0.0153037124	0.0374795202	0.0983830264	0.0893254964	0.0157454807	0.0323563076	-0.0504807205	-0.0064605878	-0.0793157669	0.0247095823	0.0985870598	0.0903094683	-0.0282195178	-0.0819368451	0.0024519385	0.0398828236	-0.0235233254	-0.01759544	0.0067891712	0.1013951785	0.0127155728	0.0283213499	-0.0585651446	-0.0510245362	0.0430446056	0.0623640154	-0.1060933415	-0.0076226967	0.0574817809	0.0953464875	-0.0609115873	0.061322793	0.0864579058	-0.0117026023	0.0003113056	-0.0325195931	-0.0313462506	0.0965319301	-0.0117358606	0.0103431134	-0.0236611896	-0.0988150151	-0.0895430962	-0.0104748591	-0.0080974721	0.011802236	0.0945100476	-0.0528034849	-0.0914635122	0.0147904046	0.1283216902	-0.1130593496	0.0545111544	-0.0187847684	-0.0953897663	0.0228083364	-0.0823076695	-0.0158003393	0.017366306	-0.1454216038	-0.039605544	0.0850526549	-0.0478655815	0.1015298236	0.0929389533	-0.0208845848	-0.0057851798	-0.1129127974	0.0706347566	-0.0378039279	0.0792422458	0.03541722	0.0054974208	-0.1191967674	-0.0345721444	-0.0486458553	0.1085713691	-0.1292731029	-0.033437638	-0.1284125173	0.1108851636	0.097494591	0.0763617167	0.0039630866697706	-0.0099228654644747	1.5706055952113428e-05	9.846325902606473e-05	0.0311304745378038	0.0234243220836845	0.0005486988650801	0.0009691064449488	0.0007648459011306	0.0249598088530546	5.849892524762796e-07	0.000622992057981	-0.0012509697900708	-0.0011569780472807	1.5649254156697814e-06	1.3385982018896928e-06	0.0003461160096953	0.0001231130146022	1.19796292167397e-07	1.5156814364441512e-08	-0.0001852838236862	-0.0001112944014396	1.2386443791800604e-08	3.433009531977885e-08	0.0
983171.9722432728	1303.0869187966457	966627127004.7268	1698035.5179389354	1169266.4655354817	-3002.1033935546875	1367184067425.838	9012624.78559257	987768.8651738472	4112.520691609825	975687331006.8298	16912826.438918952	1004851.0069686412	948387.356140718	1.192356	20.221092	0.1355499390872187	0.0901542678047708	0.1054862495	0.0131407788	-0.075082902	0.02721637	-0.045253943	-0.0023419626	-0.0821228885	0.0356469337	0.0913945002	0.0673538842	0.0949424617	0.116007313	0.0631145794	0.0536568835	-0.0702779273	0.0192785345	-0.0212989772	-0.021708064	-0.0660871871	0.0582397988	0.1468488767	-0.0035858962	0.1443922674	-0.1706326449	-0.0785276459	0.0402592636	0.0824206607	0.0335352241	0.0004776485	-0.0250698232	-0.211985987	-0.0924371296	-0.0196109486	0.0470624918	0.1581084477	0.0207931326	-0.0456790688	0.0137424531	0.0077294055	-0.0346802445	-0.0009046228	0.2055679297	-0.041173702	-0.0846576753	-0.02020013	0.1089130542	0.0647583727	0.0731859853	0.0882031501	0.0360550842	-0.0188302555	-0.0141896669	0.0027233101	-0.0261236158	0.1275285292	0.053045271	-0.1706222858	-0.0798493313	-0.1395790075	0.0258117317	-0.0006912468	0.117285196	0.0361759891	0.0230970173	-0.0803037888	-0.0612296214	0.1324113668	0.049732191	-0.0533362626	0.1151625115	-0.1487210631	-0.1509027217	0.08479658	-0.0279048104	0.0722070678	-0.0185197552	-0.0249373688	-0.0519734611	-0.0150658053	-0.0288486108	0.0039203901	0.0463097373	-0.1682751286	0.1057614084	-0.1917403157	0.0375945403	-0.0537591458	0.0563678448	-0.0741178431	0.0252806018	0.000876887	0.1501797271	-0.099560606	-0.016442169	0.0082787208	0.0803286509	-0.0039522211	0.1003993049	0.2801496653	0.1087482291	0.0088498885	0.1101861821	0.0948181434	0.0707724105	0.0039220970213733	-4.098964839730022e-05	1.538284504506531e-05	1.6801512757342963e-09	0.0076494937971745	-0.0234809807406293	0.0005513564565418	5.851475535301115e-05	-0.0778415316702165	-0.0786063775713471	0.0060593040527653	0.0061789625948891	-0.0007329841797111	0.0005179856103597	5.372658077067541e-07	2.68309092539711e-07	0.0002540466792539	-9.20693304414e-05	6.453971523993396e-08	8.476761607927706e-09	-0.0001269069419504	5.83768817358e-05	3.4078603211955796e-09	1.61053719152022e-08	0.0
985335.0988361748	2163.126592902001	970885256998.4944	4679116.656919819	1172713.506266276	3447.040730794193	1375256967779.3428	11882089.799754163	990596.1404478458	2827.275273998617	981280713470.1682	7993485.474963956	1007437.7014917248	945876.3729259672	1.01821	17.267763	0.0665067945740979	0.0480986827206913	0.1210088199	0.0262566658	-0.0757334885	-0.0066902173	-0.0471430371	0.0293116401	-0.0970276461	0.030290504	0.0749104741	0.0413825146	0.2133033872	0.0448044101	0.1199814726	0.2543432692	-0.0886437424	-0.0386820902	0.2383831922	-0.0178419285	0.0542755683	-0.0221241258	0.0552863936	-0.0084087854	0.1077783597	-0.0335819052	-0.1353297829	0.0576956573	0.0761747192	0.0211247132	0.0513991011	-0.1106426919	0.010348072	-0.0862229607	-0.1182223684	-0.0829301416	-0.2231924273	-0.0052465173	0.0036320229	0.0266791484	-0.0606870855	0.0361041798	0.0360032491	-0.028304497	-0.1175325469	0.056976703	0.0843498025	0.0519579795	0.0796906843	0.259294131	0.0463581752	0.0982106611	0.0082699446	-0.0110035859	-0.2303917698	0.0186869804	0.0252992805	-0.0454993067	-0.1101350923	-0.0846277604	-0.0819958281	-0.0173541051	-0.1037130262	0.0292479154	-0.02579067	-0.0321635755	-0.1362542712	0.0503663607	0.0970566987	0.049537895	0.2506447843	-0.0290382565	0.0527440452	0.1282340239	0.0278888698	0.105302102	0.0326213219	-0.0209777603	-0.0955154271	-0.0333092418	-0.1104755523	-0.0635265151	-0.0225453427	0.0435171681	-0.2045121653	0.0992124904	0.0326981432	0.1736606458	0.0516396459	0.0225068775	-0.1163577193	0.1286992309	0.1538906712	-0.0568733268	0.0528850809	0.0028360759	-0.0001890521	0.2002555215	-0.0951513895	-0.0478257039	0.0289671685	0.0699658437	-0.0271189635	0.1094388693	0.0919753525	0.0649037979	0.0039154116559245	-6.685365448799892e-06	1.5330448435349435e-05	4.469411118400738e-11	0.0076901797929451	4.068599577060003e-05	1.6553502518452834e-09	5.913886524782115e-05	-0.0776717929748684	0.0001697386953481	0.0060329074239308	2.8811224698475496e-08	7.594826353830904e-05	0.0008089324432494	5.768138734484442e-09	6.543716977414583e-07	0.0003050124594747	5.0965780220800006e-05	9.30326004348055e-08	2.5975107535148884e-09	0.00033898852493	0.0004658954668804	2.1705858605970594e-07	1.1491322003421725e-07	0.0
982550.6901517268	-2784.40868444799	965405858717.6346	7752931.722029385	1168636.6958007812	-4076.810465494637	1365711726772.1675	16620383.571566597	985039.6772959183	-5556.463151927455	970303165847.247	30874282.75872759	1001522.447934814	958732.2723679316	1.241391	21.05267	0.2064682130285282	0.1147121580520985	0.0831721161	0.0912321533	-0.0821423108	0.1198099245	0.0347764054	-0.0176258358	-0.0556915907	-0.1468143135	0.1168190377	0.1022106478	-0.0074119563	0.1113721306	-0.0422502133	0.0509605463	-0.0623872217	0.0462173354	0.0454635741	-0.1099244122	0.0744774385	0.0177126842	0.1116962362	-0.1622697241	-0.0136094918	-0.017525969	-0.0266656143	0.0365405436	-0.0673509751	-0.0024917565	-0.0215320347	-0.1496665491	-0.0293211858	0.0336340658	0.0607374959	0.0307185892	-0.0976654015	-0.1211761307	-0.0481965584	0.083319507	0.0143379978	-0.0363687158	-0.0435518867	0.138483231	0.1894591172	0.0006122394	0.0103097508	0.1222793142	-0.0290721631	0.0056092842	0.0328133919	0.0470929555	0.1572740132	0.1536598763	-0.0586049606	0.0078733924	0.112730884	-0.09214524	-0.0032634652	0.0239530941	-0.0809232289	-0.0213472989	-0.0633909686	0.0635028078	0.0044756714	-0.0766153176	-0.0992161308	0.0031910333	-0.1062087003	0.0872580564	0.0792654834	-0.0687442566	-0.1673878068	0.0817640657	0.0274102942	-0.0582285371	-0.1509121039	-0.0094424494	0.121590835	-0.0633015873	0.0114155162	-0.007056012	-0.1407051274	-0.1724309648	-0.0532578179	0.0003621285	-0.0317869336	0.027363402	0.0437724758	-0.012141452	-0.1680144234	-0.0598948955	0.0305496516	-0.0437437447	-0.0829460108	0.1279491658	-0.0267145146	0.036437124	-0.0771853592	-0.0036105885	-0.1366947319	-0.0538033986	0.0372963769	0.108643553	0.0889712056	0.0587790397	0.0039021093560336	-1.3302299890900066e-05	1.5226457426444958e-05	1.769511823874399e-10	0.0642438698156411	0.056553690022696	0.0031983198551831	0.004127274808889	-0.0022589333583908	0.0754128596164776	5.1027799176507385e-06	0.0056870993955345	-0.0009219855324924	-0.0009979337960307	8.500573221252943e-07	9.958718612602606e-07	0.0003840342965333	7.902183705859998e-05	1.474823409138266e-07	6.244450732115925e-09	-7.382306376996591e-05	-0.0004128115886999	1.704134077649898e-07	5.449844744384454e-09	0.0
983030.8066107098	480.1164589829277	966349566745.7026	230511.81418630533	1162932.2947591145	-5704.401041666744	1352411522193.7	32540191.244168635	986143.4635770976	1103.7862811792877	972478930755.8344	1218344.154519601	1003241.0474012776	941270.1630952382	1.272228	21.575636	0.1961380529237875	0.1150080673920892	0.0323542482	0.1483807958	-0.0232935675	-0.0111635814	0.030082721	-0.1382309158	-0.0027210853	-0.0071812553	0.1402895635	0.0505118262	0.077130484	0.0894865043	-0.1060235176	0.1050378296	-0.0892745686	-0.1466147005	0.0453524808	-0.1020329939	-0.0761692957	0.0416970471	0.1626889137	0.0748715213	0.0019564072	-0.2147846548	0.0857924628	0.0643173656	-0.056667747	0.0246367191	-0.0092193937	0.0850946134	-0.0255820977	0.0350383624	0.0578134374	-0.1243296115	-0.1166927721	-0.0395935875	-0.0599576621	0.1079195519	0.0986847942	0.1298074358	0.0509237766	0.0403259126	0.0590688866	0.0396581614	0.0239798271	0.1090777556	-0.1084248278	0.1014176472	0.0650252725	0.0441140751	-0.1229202422	0.0767410251	-0.082061281	0.019985975	0.1358312793	0.2286255925	0.0238377469	0.0476797451	-0.066937354	0.1354549372	0.0369917921	0.00272542	0.0678612387	0.0313686572	0.0730229216	0.0385645089	-0.1356486263	0.0528854529	0.0864402834	-0.0834061195	0.0005846766	0.1088208917	0.2261394729	-0.0954170084	0.1249756805	0.0537154832	-0.046018158	-0.0089666124	-0.0865576141	0.0529793463	0.1304481202	-0.0554821579	-0.19946573	0.1168949604	-0.0734454707	0.0263504281	0.0284314328	0.0440482201	0.075222575	-0.0570526246	-0.0504899023	0.0329079273	0.0588196195	0.0573186343	0.0451164726	0.0028149424	-0.0693284889	0.1346199786	0.1073152452	-0.0908815637	0.0109325835	0.1078005821	0.085810973	0.0524223074	0.0007130773106638	-0.0031890320453698	5.084792509835176e-07	1.0169925386395493e-05	-0.0195996515207781	-0.0838435213364192	0.0070297360700905	0.0003841463397359	-0.0688086086860977	-0.0665496753277069	0.0047346246293165	0.0044288592862232	-0.0003079558146623	0.00061402971783	9.483678378432089e-08	3.770324943785122e-07	0.0005280254919108	0.0001439911953774	2.788109201076423e-07	2.0733464346241373e-08	-0.0001669186348482	-9.309557107823407e-05	8.666785354382535e-09	2.7861830659586727e-08	0.0
984565.8699622998	1535.06335159007	969369952294.6202	2356419.4933949388	1168751.7204996746	5819.425740560051	1365980584170.9497	33865715.9498929	985816.6273148148	-326.836262282799	971834422690.3566	106821.94234299056	1001673.0174578978	951888.6732328868	1.169855	19.839502	0.0747205012122717	0.0617359667497727	-0.019707332	0.1370309455	-0.1246121256	0.0089037202	8.40521e-05	-0.0886901404	-0.1720413459	0.0422787378	-0.055451333	0.0607251337	0.0651194686	0.0663307861	-0.1038597264	0.0898152187	-0.0508522074	-0.1278328423	-0.0086617143	0.0512322623	-0.1030598607	0.0244629836	-0.1440680778	-0.0068564523	-0.0917002428	0.1240046152	0.1301275731	0.1006366476	-0.0149072736	0.0477691114	-0.1938553683	0.1262917411	-0.0416089776	-0.0438442703	0.0668183168	0.0901523682	-0.1072005712	-0.0679959159	0.1293170362	0.0956253076	0.0595696389	-0.069933904	-0.0811518239	-0.0476508231	-0.0852477332	-0.0963665786	0.1410039778	0.0835713711	-0.1103048913	0.0526783316	-0.0755408962	0.083669055	-0.1060194238	-0.0031259164	-0.0031685383	0.0668096497	-0.0092420026	-0.0727544965	0.0994637791	0.0736426893	0.1847188736	-0.0150321682	0.0116965342	0.1235477486	-0.0828958367	-0.0607719249	0.0351153012	-0.1911108025	-0.1075129075	-0.09693895	0.0991080412	-0.1116073161	-0.0111406998	-0.008842325	-0.0413750742	-0.0571608681	-0.0161163064	0.1469717466	-0.1571844581	0.0138204829	0.0473356227	0.0137380066	0.005543923	-0.1456048282	-0.0602241681	-0.0429186372	0.107220914	0.0803680184	0.0822773082	-0.0970511851	-0.0445866317	0.0109216163	0.0037552064	-0.1216337035	0.1633529851	-0.0181907884	-0.0074765441	0.0918743531	0.0314946413	0.0647827057	0.0711566572	0.0795855796	0.139964678	0.1069103263	0.0825001988	0.0458586883	0.0038673815999317	0.0031543042892678	1.4956640439490274e-05	9.94963554929387e-06	-0.0195950558170494	4.5957037286999125e-06	2.112049276198628e-11	0.0003839662124732	-0.0072450246838826	0.0615635840022151	5.2490382670068166e-05	0.0037900748751977	-0.000245967476834	6.198833782830002e-05	6.049999966008433e-08	3.842554026715451e-09	0.000392020363005	-0.0001360051289057	1.5367996501057197e-07	1.8497395088683265e-08	-0.0001649517572411	1.9668776071000028e-06	3.868607521311433e-12	2.7209082216926784e-08	0.0
983660.4923698832	-905.3775924165966	967587964249.3612	819708.5848500729	1174267.9749348958	5516.254435221199	1378905276957.701	30429062.99409755	986549.0902305366	732.4629157218151	973279107434.6996	536501.9229077027	1003009.0302518874	950808.3750790552	1.233464	20.918249	0.1099864933363867	0.0556310851178489	-0.1221970809	0.0827743954	-0.1351598712	0.0711442542	0.161029287	0.0041457938	-0.0340839026	-0.1061158161	0.0683844812	-0.0317383203	0.0400484851	-0.0884969836	-0.0578320703	0.0757327113	-0.1111756038	-0.0007616681	-0.0057441875	0.0012379051	-0.1326084406	-0.0182574467	0.1325743135	-0.032025645	-0.0217413012	-0.0244536084	-0.0621152024	-0.0651473594	0.0828342166	-0.1553494219	-0.0753778047	0.0322589671	-0.0095869879	-0.0582187134	0.0019168772	0.088142774	0.0415812702	0.0962271958	-0.1002064464	0.0215567546	0.0507817325	0.0207093805	-0.0007815388	0.0706356326	0.1177477411	-0.1152853857	0.0481807209	-0.0713407835	-0.0913664792	0.058041428	0.0679490924	0.0956999204	0.0352498443	0.0468428134	0.0181722292	0.0975119402	0.1368998798	0.0330219945	-0.0321303763	-0.0065002514	-0.1227034835	-0.0724596018	0.0251218097	0.0262906093	-0.0013917764	-0.1563177864	0.1055869528	-0.0172418348	0.0053876524	-0.0652621463	-0.0433684515	0.1579649051	0.0622210427	-0.0406539954	0.069727599	-0.1261276377	0.0613018617	-0.0625824676	0.0266233866	0.0010897209	-0.0459704852	0.0486125154	0.0975687015	-0.0335696082	-0.0987608824	-0.1035978649	-0.0730022413	0.0939520773	0.0654460297	0.0220274622	-0.0067028316	-0.0315723981	-0.1045449197	-0.0268382856	-0.0411500233	-0.0060640726	-0.0587920231	0.0134333699	0.1137656435	0.0468498803	0.0301274709	0.0351550075	0.0233601387	0.105973176	0.0790446912	0.0391140859	-0.0128447987602129	-0.0167121803601446	0.0001649888551903	0.00027929697239	0.0063600703322066	0.025955126149256	0.0006736685734237	4.045049463061456e-05	-0.0492145243727577	-0.0419694996888751	0.0024220694092367	0.0017614389041344	-0.000246001121935	-3.3645100999994074e-08	6.051655199327874e-08	1.1319928212998025e-15	-2.399088819049489e-05	-0.0004160112511954	5.75562716168827e-10	1.7306536112124118e-07	-7.400291077537499e-05	9.0948846465725e-05	8.271692673446021e-09	5.476430803228111e-09	0.0
