global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
1039693.2769929568	-2592.4119740360184	1080962110224.3531	6720599.843125326	1438952.100635117	-25315.39143997291	640869043.7590537	2070583147922.216	1017710.5560260586	-1013.6719055373688	1035734775846.8694	1027530.73207576	1047286.8798535016	917336.890465152	0.973002	34.817196	0.1128234645187091	0.0714158112221905	-0.0787349544	-0.034313125	-0.0946600142	0.0583761054	0.0390954907	-0.1569830388	0.030207105	0.0766910399	-0.0622178964	-0.0003828031	-0.0125940298	-0.0228140917	0.0524671459	-0.0261583645	0.0784549497	0.0450145782	0.0007357632	-0.0206337057	-0.077520973	-0.0510391651	-0.0102590262	0.037563359	-0.2406429741	-0.0805992447	0.0630702433	-0.0667171046	-0.0118550098	0.1692702926	-0.0459019019	-0.0717145074	-0.0437209912	0.0192908536	-0.0151988177	-0.0687632342	-0.0152871401	0.0675681523	-0.0235912151	-0.1286935563	-0.0321920742	-0.0753358072	-0.0366909303	-0.2199677292	0.0435718973	-0.0842149351	0.0284318344	-0.0708779988	-0.009371638	-0.1633869004	-0.1088907006	-0.0191872215	-0.0193557838	-0.1300335573	-0.0662522624	0.0185041009	-0.0918073583	0.0516928858	0.0722300951	-0.0255973571	-0.010677086	-0.0256716822	0.0300628349	0.0141802308	0.0993006886	0.0960633521	0.0920118682	0.0673011645	0.112689161	0.1044804285	0.0912392418	-0.0212691225621881	-0.0029698542451228	8.820034237274501e-06	0.0004523755745653	-0.2769582856116841	-0.0012468278889344	0.0767058919689632	1.554579784624692e-06	-0.8272376930575689	0.0183098599709268	0.0003352509721549	0.6843222008152086	0.0056934736970524	0.0013584760605313	1.8454572070366412e-06	3.241564273902753e-05	0.0102100508049904	-0.0003351537364171	1.1232802703440949e-07	0.0001042451374404	0.0030795477114998	0.0001123086513259	9.483614107403654e-06	1.2613233162665006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1039360.7109352712	-332.5660576855298	1080270687435.8724	110600.18272449514	1438187.4426427607	-764.657992356224	584701.8452742511	2068383120175.324	1011353.6803338762	-6356.875692182453	1022836266724.8762	40409868.56586015	1041374.9448249168	934915.3227333472	1.050485	37.589806	0.2909167119830811	0.1948712931955034	-0.061990247	0.0123140169	0.0299816074	-0.0053513246	-0.0716202781	-0.0538584334	0.0116308575	0.0701247456	-0.0146502548	0.0078223775	0.0068561659	-0.0133790169	0.1040113768	-0.0984626035	0.030573367	0.0070110334	0.0771021784	0.0418859276	0.0166201729	-0.0620619157	0.0204317115	0.0081022024	-0.0532160265	0.0168995265	0.0228423375	-0.0643184441	0.1049457937	0.0512117135	-0.0924936916	0.0061289127	-0.0659328366	-0.0696315482	-0.0182162043	-0.0143290703	0.0666639526	0.0107722395	-0.0281067302	0.0014203192	0.0008788139	0.004994364	-0.0242907386	-0.0891387774	0.0311245068	-0.0436666784	-0.0130542608	-0.0262181921	0.0097343129	0.0051894388	-0.1607050661	0.0184815259	-0.0483453648	-0.1351174036	-0.0057885933	0.0238004785	-0.0933202499	-0.0358578808	0.0759401449	-0.0367224611	0.0387385103	-0.0340480922	0.0547919277	-0.0751965537	0.1135534393	-0.008938685	0.0036807565	0.0659860371	0.1121369276	0.102329975	0.0866153656	-0.0207341790957826	0.0005349434664055	2.861645122499329e-07	0.0004299061827759	-0.2723248609753455	0.0046334246363386	0.0741608299052412	2.146862386062991e-05	-0.8313231503785659	-0.0040854573209969	1.6690961521687704e-05	0.6910981803553436	0.0024708067187868	-0.0032226669782656	1.0385582452803536e-05	6.104885841601993e-06	0.0087691728845094	-0.001440877920481	2.0761291817296526e-06	7.689839307841492e-05	0.00404926054394	0.0009697128324401	1.639651095270926e-05	9.403429773991952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1037507.642598038	-1853.0683372332717	1076422108449.338	3433862.2624564813	1463419.868705036	25232.42606227519	636675324.9881842	2141597712120.6648	1020354.09495114	9000.414617263828	1041122479083.56	81007463.28265639	1049737.4025428777	890592.8622311241	1.146505	41.025707	0.5560373610560205	0.3866047659814641	0.0036438169	0.0026557878	-0.0620942397	0.0619150123	0.0144535127	0.0307217343	-0.0617223379	-0.0009573841	-0.0193040769	0.0592783416	-0.0597251757	0.0082218738	-0.0392553695	0.0113755037	-0.0991914322	-0.0884425585	-0.0111517548	0.0670643042	0.0663967957	0.0628263122	0.0754176379	0.0418029089	0.0231413574	0.0887975317	-0.0050421518	-0.131883563	0.0898371497	0.1147216979	-0.004717874	0.0772862706	0.1011649945	-0.0116799149	-0.0203469694	0.0805747041	0.0423634251	-0.0860368384	-0.0870769501	0.0447737418	0.0097435229	-0.0025497067	0.0243098468	-0.0332908699	-0.0007968523	-0.0235609808	0.0740415918	-0.0156492412	-0.0285091994	-0.0832322259	-0.0155254263	-0.0960045826	-0.0284212714	-0.0652149427	0.0011829443	-0.0444376177	-0.1301867833	-0.0529180727	0.0199603436	-0.0413545758	0.11764409	-0.0096128535	0.0226492654	0.047490443	0.1167746335	0.0799479905	0.1380667815	0.0479618287	0.1115355072	0.1	0.0816496581	0.014863802781619	0.0355979818774016	0.0012672163137438	0.0002209326331308	-0.2793116796522383	-0.0069868186768928	0.0780150143901546	4.881563522377841e-05	-0.5918105781582597	0.2395125722203062	0.0573662722515873	0.3502397604200136	-0.001775099774449	-0.0042459064932358	1.802772194930193e-05	3.1509792092488907e-06	0.0082364278918638	-0.0005327449926455	2.838172271889597e-07	6.783874441787197e-05	0.004749408823687	0.000700148279747	2.255688417451593e-05	4.902076136326836e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047771.53638974	10263.893791701994	1097825192468.516	105347515.76733874	1465580.8905547438	2161.021849707933	4670015.4349150965	2147927346759.236	1017749.1358306188	-2604.959120521205	1035813303483.9712	6785812.0195866125	1053548.9152274893	925651.061714638	1.426053	51.028843	1.5536772348005492	0.7557518355402704	0.0222519795	-0.0246309781	0.1022592479	-0.116942029	0.0807607755	0.0241503886	0.0399892596	-0.014066345	-0.0976142786	-0.0675195227	0.0282988449	-0.2274354107	0.0013067566	-0.0241022546	0.056499918	0.033366293	-0.0659891878	0.0576644805	0.0535385724	-0.1170493076	-0.2789983775	-0.169104496	-0.117544839	0.08473289	-0.2088677655	0.0602980915	0.1620439652	-0.0320625807	0.0070442759	-0.0344035022	-0.0980959897	0.0175646849	-0.0347619731	0.1055359656	0.0044094458	0.1949999222	0.1896987796	0.2334766571	-0.1184311748	-0.1412730192	0.0180672821	-0.1485345765	-0.0236077518	-0.006522258	-0.1536884241	0.0653416686	-0.1038893156	0.1673258905	0.0672037032	0.0671256869	0.0289332105	0.0373151099	0.0673843741	0.0341219795	-0.0203661145	-0.0277961845	0.0133626525	-0.0521090538	0.0628556274	-0.0105467091	-0.0465974461	-0.0578861955	-0.0132993133	0.0270065	-0.0076834895	-0.0182415242	0.1108851636	0.097494591	0.0763617167	-0.0324204990282908	-0.0472843018099098	0.0022358051976506	0.0010510887572434	-0.6154876605744306	-0.3361759809221923	0.3788250603193855	0.1130142901489982	-1.0572447237662317	-0.465434145607972	0.2166289438978229	1.1177664059315355	-0.0128387834161168	-0.0110636836416678	0.0001224050957229	0.0001648343596059	0.0054830137450054	-0.0027534141468584	7.581289464119973e-06	3.0063439727918147e-05	0.0050279671643703	0.0002785583406833	2.5280453805985915e-05	7.759474916423347e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1041671.4323942844	-6100.103995455545	1085079373066.3602	37211268.75537271	1476644.496796313	11063.606241569156	122403383.068488	2180478969918.8364	1027345.1492263844	9596.013395765563	1055438055638.982	92083473.09171216	1065998.544753454	912914.9401356908	2.29096	81.978065	1.755723089373629	0.8384189085826974	-0.0691779083	-0.0344471666	-0.0725603946	0.0287033261	0.1243882977	0.0451339353	-0.1430610343	-0.0526866469	0.0155583555	0.0249907294	0.0199086222	-0.1052589939	0.0358072096	0.1320848459	-0.0190648605	0.2465311549	-0.0255131785	-0.076024695	-0.1167432306	0.0209355533	0.0857108284	0.3093011401	0.2642995927	0.0750491778	-0.3491200913	-0.2018624	-0.1126807501	0.2677901719	0.1777702854	0.0007928611	-0.1251399694	0.1699429187	0.0046927695	-0.1157227967	-0.1042590465	-0.0744076744	-0.1821815795	0.2240184612	0.3723792901	0.0590080965	0.0470292813	0.1494702216	0.0282671012	-0.0261151906	0.0189106799	0.0313850581	0.0186962324	-0.0922636201	0.3034594006	-0.2580051768	-0.065208645	0.1064691064	-0.1520522685	-0.1947415253	0.2069017818	0.0194123168	-0.125702886	0.2044765031	0.3243547237	0.0874879608	0.0490582775	0.0403282011	-0.1346266342	-0.3427237051	0.1057168184	0.0745575481	0.1101861821	0.0948181434	0.0707724105	0.1398404956642309	0.1722609946925217	0.0296738502924569	0.0195553642276177	-0.160325495983244	0.4551621645911866	0.0257042646622731	0.2071725960753344	-0.395643154902956	0.6616015688632757	0.4377166359223477	0.1565335060215644	-0.0068759368369716	0.0059628465791452	3.5555539326423616e-05	4.7278507386023005e-05	0.0033139063092426	-0.0021691074357628	4.705027067881472e-06	1.098197502643791e-05	0.0038259539547454	-0.0012020132096249	1.4637923663831966e-05	1.4448357561127537e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044963.429764417	3291.9973701325944	1091948569545.0135	10837246.684959918	1492104.146919964	15459.65012365114	239000781.9457067	2226374785255.754	1032175.373004886	4830.223778501619	1065386000637.7756	23331061.75040245	1065041.207628633	909386.312525699	2.435181	87.138756	2.039414221901521	1.2929197388650506	-0.0560519543	-0.0079509023	-0.2756142243	0.1188479138	0.0879302314	0.1503332791	0.0600720001	-0.1005245777	-0.1179259791	0.0350331116	0.0611117119	-0.0086122576	-0.024763248	0.2049798791	-0.1185219507	0.0503312925	-0.0031920728	0.0679461921	-0.0329023335	-0.0754801685	0.1239334818	-0.0666247982	0.0928642357	-0.0762737357	0.1546184125	0.0610137746	-0.1649737927	0.186114842	0.1931801509	0.0294118998	0.1242656057	0.0275718457	-0.0675647194	-0.120484568	0.1638001771	-0.0844576494	0.1685648889	-0.2621022064	-0.1864997629	0.2801143752	-0.079420725	0.1073195201	0.0945283436	-0.1019119499	0.1303898261	-0.0827968068	0.0561439875	-0.3315086858	0.2345858988	0.0877569711	0.1152239851	0.2823381769	0.0539160303	-0.0755877823	-0.0805423062	0.0641703915	-0.0454021794	0.0921640802	-0.3645867199	0.133774182	0.2203229016	0.1470872873	-0.0388081962	0.0022055894	0.233842391	-0.2660254035	0.1094388693	0.0919753525	0.0649037979	-0.0945442841615289	-0.2343847798257597	0.0549362250139698	0.0089386216676159	-0.2659493579750744	-0.1056238619918304	0.0707290610073542	0.0111564002220692	-0.4685713244892469	-0.0729281695862908	0.0053185179192068	0.219559086133607	0.0145173984419541	0.0213933352789257	0.0004576747943565	0.0002107548575224	0.0108181688315902	0.0075042625223476	5.631395600431077e-05	0.0001170327768687	0.0001940035460659	-0.0036319504086795	3.7637375886143786e-08	1.3191063771107188e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1041338.7366136204	-3624.693150796578	1084386364372.0511	13138400.437431626	1444232.701663669	-47871.44525629515	2291675270.926463	2085808096554.74	1019623.0843648209	-12552.28864006512	1039631234169.6306	157559950.10350782	1047532.482610767	935809.2621232524	2.434444	87.11236599999998	1.2884551999697151	0.9971007648430534	0.0251959576	0.0404559533	0.1029495301	-0.0291450487	-0.1623897882	0.0327491466	-0.0163977602	0.0621455875	0.0203063288	0.096219313	-0.0491153739	0.0202730831	-0.1089501253	-0.0073418288	-0.0924724799	-0.1627535946	0.0088997999	0.0160117349	0.098307202	0.0644836046	0.0804909453	-0.0964435994	0.049770695	0.0416816343	-0.0141057822	0.0325189777	0.0128356896	-0.0445817648	-0.0318025232	0.0704447946	0.1395454641	-0.0677456154	0.0351606458	0.0773679689	0.0505070705	-0.0856568738	-0.0485026813	0.0954501792	-0.0767146239	-0.0021911926	0.0949221948	6.98188e-05	-0.013514574	0.0209379836	0.1390055232	0.0229340655	0.035566667	0.1337787906	-0.1840540986	0.0606991747	0.0731572572	0.0109808661	0.0479692686	-0.1037607455	0.0247236081	0.1841382438	0.1310064663	-0.0571807407	-0.0088524722	-0.0761849002	0.1163069181	-0.10641868	0.0071457643	-0.0359471012	-0.0469191836	-0.0159876691	0.108643553	0.0889712056	0.0587790397	-0.059092827078004	0.0354514570835248	0.001256805809345	0.0034919622120708	-0.2717289964212028	-0.0057796384461283	0.073836647496074	3.340422056796537e-05	-0.40550529751998	0.0630660269692668	0.0039773237576882	0.1644345463167675	-0.0028001418439017	-0.0173175402858558	0.0002998972015522	7.840794345969213e-06	0.0092712000245007	-0.0015469688070895	2.393112490107912e-06	8.595514989430179e-05	-0.0046246489104047	-0.0048186524564706	2.1387377544507376e-05	2.3219411496250143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031885.7054085212	-9453.031205099192	1064788109026.4414	89359798.96457909	1431397.186404002	-12835.515259667069	164750451.98114613	2048897905245.293	1017885.13245114	-1737.9519136808813	1036090142865.0748	3020476.854267037	1045006.7861630538	897887.2790625	1.234238	44.165085	0.2294367288343161	0.1565391120857928	0.0600657844	0.0437762112	-0.0476593153	0.0625969393	-0.096998317	0.0710933591	0.1350077116	0.1003370721	0.0689199227	0.0772433245	-0.020746997	0.0481180426	-0.0096809005	-0.028808586	0.0939650672	-0.0638664745	-0.087907301	0.040152279	0.0774526068	0.0997657393	0.1004543918	-0.0319235947	-0.0309396031	0.0194192248	0.0777943269	0.0250286474	-0.0768587591	0.0141562856	-0.0841181136	-0.0974003499	0.0552435136	0.0503498766	-0.0007788428	0.0736526204	0.0569463005	-0.0900698844	-0.0684836625	-0.0254534606	-0.0732270454	-0.0030834193	0.0588719864	0.0116280756	-0.0071351111	0.0147602026	0.1614608198	0.0114700494	0.0499375006	0.0451542174	-0.0143739084	0.0655230618	0.0486121724	0.0681581704	-0.0118777054	-0.1628802786	0.015458741	0.1095652785	0.0738176808	-0.0344466948	-0.1187186223	-0.0160762896	0.0219121793	-0.0154747382	-0.0866187004	-0.0440535525	-0.033440052	0.0658281648	0.1078005821	0.085810973	0.0524223074	-0.0613263310021778	-0.0022335039241737	4.988539779299754e-06	0.0037609188741886	-0.2583535817100966	0.0133754147111062	0.0667465731824355	0.000178901718694	-0.3854751686063338	0.0200301289136461	0.0004012060642972	0.1485911056120814	-0.0054240333594055	-0.0026238915155038	6.8848066851328285e-06	2.942013788394372e-05	0.0095797619146911	0.0003085618901903	9.521044007787213e-08	9.177183834216609e-05	-0.0036811486903911	0.0009435002200135	1.3550855680768113e-05	8.90192665165711e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1035865.9578945076	3980.252485986333	1073018282724.7056	15842409.852200389	1450244.8504946043	18847.664090602422	355234441.67218417	2103210126386.1167	1014505.92992671	-3379.202524430002	1029222281856.4586	11419009.7011141	1045312.9756133872	916189.9880914628	1.046162	37.435112	0.1295960409961697	0.0870627723273661	0.1069897276	0.0430799089	0.0394832435	-0.0408980678	-0.108655188	-0.0891117055	0.0529767588	0.0255441465	0.1152791229	0.0694359981	0.0450649691	0.0001150459	0.0277664688	-0.0825013454	0.0353056599	0.0387857949	0.0291494995	-0.0148218646	0.0252747353	-0.0076965518	0.1002760033	-0.1068965364	0.0552698735	-0.0170693178	-0.0151846887	-0.0033891749	0.0399056116	-0.0391687052	-0.0758018658	0.0052414241	-0.0619627404	0.0017838303	0.0306145946	-0.0734180775	0.058774861	-0.0970243327	0.018607547	0.0636075492	-0.00792218	-0.0039955037	0.0567582571	0.0071507363	-0.0396448182	0.0397691363	0.1385608698	0.0369099898	0.0015641488	0.1491503804	-0.0842389397	0.0097691236	0.0667638675	-0.0135234725	0.0105596869	-0.055640403	0.0521210198	0.1783583988	0.1092080806	-0.0594613668	-0.0421232295	-0.0993574142	0.1328200323	-0.0359907049	-0.0074065618	-0.0620423373	-0.0016204511	-0.0709091121	0.1069103263	0.0825001988	0.0458586883	-0.0722283804888803	-0.0109020494867025	0.0001188546830105	0.0052169389480464	-0.2902335367129609	-0.0318799550028643	0.0842355058329136	0.0010163315309846	-0.3880385040727816	-0.0025633354664478	6.570688713549287e-06	0.1505738806430421	-0.0068580950146457	-0.0014340616552402	2.0565328310302627e-06	4.703346722990821e-05	0.0093408558809238	-0.0002389060337673	5.707609297042242e-08	8.725158858818874e-05	-0.0036691023585955	1.204633179560004e-05	1.3462312117851064e-05	1.4511410972968452e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1036415.602745882	549.6448513744399	1074157301615.11	302109.4626424301	1458616.686853642	8371.836359037785	70087644.02250703	2127562639167.896	1018115.1240228012	3609.1940960912034	1036558405763.964	13026282.0232596	1050807.1628454025	900142.1003680099	1.367224	48.923759	0.1503800328100327	0.0724445182791332	0.0464136385	0.103791683	-0.0123565418	0.0519769882	-0.0984505332	0.2312866044	0.0338150367	-0.0012843641	0.070811046	0.0646690453	0.0331099819	0.0214969578	-0.0780704138	-0.052378603	-0.119192741	-0.0660641924	0.0460889187	0.0022831925	0.1089700405	0.0759646656	0.1144592925	-0.1011301444	-0.0211710274	0.0195253303	0.0338287876	0.1143515412	-0.1320752871	0.0090886362	-0.0215383692	0.1204937275	0.057320767	-0.0626955046	0.0556017948	0.04185986	0.0520749308	-0.1151060385	-0.040911219	-0.0067975547	-0.0921380381	0.0149145718	0.1511474981	-0.0132914939	-0.0100000389	0.0307203811	0.1393251832	0.0211926613	0.0667503307	0.0477577339	0.0409754446	0.1586801583	0.0281377732	0.115840043	0.00486089	-0.1676037471	-0.0084380073	0.0312358778	0.0769658351	-0.0249318199	-0.1862088859	0.0541984276	-0.0856299756	-0.0317591695	-0.100319398	-0.101433113	-0.1462019816	0.2070010635	0.105973176	0.0790446912	0.0391140859	-0.0584848139181701	0.0137435665707102	0.0001888856220835	0.0034204734590429	-0.2712534628540766	0.0189800738588843	0.0735784411103279	0.0003602432036887	-0.4497704617101448	-0.0617319576373631	0.0038108345937412	0.2022934682269568	-0.0072476111030543	-0.0003895160884085	1.5172278312913578e-07	5.252786670111596e-05	0.0094859675678498	0.000145111686926	2.1057401682509533e-08	8.998358069829825e-05	-0.0030852414390686	0.0005838609195269	9.518714737346085e-06	3.4089357335079745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
